,city,cuisine,has_live_music,phone_number,price_range,restaurant_name,serves_alcohol,street_address,date,party_size,time
2209,San Jose,Indian,False,408-270-2578,moderate,8elements,True,1781 Capitol Expressway,2019-03-01,1,13:30
2210,Berkeley,American,False,510-809-8282,moderate,Eureka!,True,2068 Center Street,2019-03-10,1,12:30
2211,Palo Alto,Salad,False,650-494-0645,moderate,Green Elephant Gourmet,False,3950 Middlefield Road,,,
2212,Palo Alto,Salad,False,650-494-0645,moderate,Green Elephant Gourmet,False,3950 Middlefield Road,2019-03-03,2,12:00
2213,Lafayette,American,False,925-385-0352,moderate,American Kitchen,False,71 Lafayette Circle,,,
2214,Lafayette,American,False,925-284-1621,expensive,Duck Club Restaurant,True,3287 Mount Diablo Boulevard,,,
2215,Lafayette,American,False,925-284-4422,moderate,Metro Lafayette,True,3524 Mount Diablo Boulevard,,,
2216,Lafayette,American,False,925-298-5915,moderate,The Cooperage American Grille,False,32 Lafayette Circle,,,
2217,Lafayette,American,False,925-900-8861,moderate,The Hideout Kitchen & Cafe,False,3406 Mount Diablo Boulevard,,,
2218,Lafayette,American,False,925-385-0352,moderate,American Kitchen,False,71 Lafayette Circle,2019-03-06,1,12:30
2219,San Jose,Indian,False,408-436-7959,inexpensive,Madhuban Indian Cuisine,True,50 Skyport Drive,2019-03-05,2,11:00
2220,Pinole,Barbecue,False,510-223-7427,moderate,Dickey's Barbecue Pit,False,1473 Fitzgerald Drive,,,
2221,Pinole,Barbecue,False,510-223-7427,moderate,Dickey's Barbecue Pit,False,1473 Fitzgerald Drive,2019-03-02,3,13:00
2222,Cupertino,Seafood,False,408-517-1440,moderate,Curry House Japanese Curry & Spaghetti,False,10350 South De Anza Boulevard,,,
2223,Cupertino,Seafood,False,408-973-9985,moderate,Harumi Sushi,False,19754 Stevens Creek Boulevard,,,
2224,Cupertino,Seafood,False,408-725-1749,moderate,Kikusushi Japanese Restaurant,True,1655 South De Anza Boulevard,,,
2225,Cupertino,Seafood,False,408-252-1797,moderate,Yoshida,True,10700 South De Anza Boulevard,,,
2226,Cupertino,Seafood,False,408-973-9985,moderate,Harumi Sushi,False,19754 Stevens Creek Boulevard,2019-03-13,4,13:30
2227,San Francisco,Italian,False,415-543-5100,moderate,54 Mint Ristorante Italiano,True,16 Mint Plaza,2019-03-01,2,13:30
2228,San Francisco,American,False,415-495-5875,expensive,25 Lusk,True,25 Lusk Street,2019-03-04,1,19:00
2229,San Jose,Salad,True,408-298-6533,inexpensive,Mcdonald's,False,777 Story Road,2019-03-13,2,19:00
2230,San Francisco,Korean,False,415-292-2368,moderate,Aato,True,1449 Lombard Street,2019-03-11,2,17:30
2231,Berkeley,French,False,510-549-8585,expensive,Antoinette Restaurant,True,41 Tunnel Road,,,
2232,Berkeley,French,False,510-849-2155,expensive,Bistro Liaison,True,1849 Shattuck Avenue,,,
2233,Berkeley,French,False,510-549-8585,moderate,Paragon,True,41 Tunnel Road,,,
2234,Berkeley,French,False,510-549-8585,expensive,Antoinette Restaurant,True,41 Tunnel Road,2019-03-11,2,18:30
2235,Burlingame,Asian,False,650-548-0300,moderate,Barracuda Japanese Restaurant,False,347 Primrose Road,2019-03-02,3,13:30
2236,San Jose,Mediterranean,False,408-684-4002,moderate,Faz Restaurants & Catering - San Jose,False,181 East Tasman Drive,,,
2237,San Jose,Mediterranean,False,408-260-1444,moderate,Thea Mediterranean,True,3090 Olsen Drive,,,
2238,San Jose,Mediterranean,False,408-684-4002,moderate,Faz Restaurants & Catering - San Jose,False,181 East Tasman Drive,2019-03-01,2,12:00
2239,Napa,French,False,707-257-5157,very expensive,La Toque,True,1314 McKinstry Street,2019-03-05,2,13:30
2240,Oakland,Buffet,False,510-891-1496,moderate,Bacheesos,False,246 Grand Avenue,2019-03-12,2,17:30
2241,San Francisco,American,False,415-495-5875,expensive,25 Lusk,True,25 Lusk Street,2019-03-04,2,18:00
2242,Mill Valley,American,True,415-381-4400,moderate,Lighthouse Bar & Grill,True,475 East Strawberry Drive,,,
2243,Mill Valley,American,True,415-381-4400,moderate,Lighthouse Bar & Grill,True,475 East Strawberry Drive,2019-03-04,2,13:30
2244,San Francisco,American,False,415-359-1212,expensive,1760,False,1760 Polk Street,2019-03-12,2,12:30
2245,Campbell,Sushi,False,408-370-1300,moderate,Furusato,False,1651 West Campbell Avenue,2019-03-10,2,18:30
2246,Menlo Park,Bistro,False,650-462-1686,moderate,Bistro Vida,False,641 Santa Cruz Avenue,2019-03-01,2,13:00
2247,Oakland,American,True,510-482-2500,moderate,Monaghan's Oakland,False,2820 Mountain Boulevard,,,
2248,Oakland,American,False,510-238-1100,moderate,Mua Oakland,False,2442a Webster Street,,,
2249,Oakland,American,False,510-834-2467,moderate,Chop Bar,True,247 4th Street,2019-03-01,2,17:30
2250,San Francisco,Japanese,False,415-658-7388,very expensive,Ijji Sushi,False,252 Divisadero Street,2019-03-01,1,11:30
2251,San Ramon,Soup,True,925-275-8105,inexpensive,Noodles And Company,False,3141 Crow Canyon Place,2019-03-06,2,18:30
2252,Redwood City,Italian,False,650-321-4080,expensive,Chantilly,True,3001 El Camino Real,,,
2253,Redwood City,Italian,False,650-701-1000,expensive,Donato Enoteca,False,1041 Middlefield Road,,,
2254,Redwood City,Italian,False,650-299-9918,moderate,Portobello Grill,True,Portobello Grill,,,
2255,Redwood City,Italian,False,650-216-9713,moderate,The Old Spaghetti Factory,True,2107 Broadway,,,
2256,Redwood City,Italian,False,650-780-0793,moderate,Vino Santo Bistro,False,2030 Broadway,,,
2257,Redwood City,Italian,False,650-321-4080,expensive,Chantilly,True,3001 El Camino Real,2019-03-05,2,13:30
2258,San Francisco,Seafood,False,415-989-8218,expensive,Akiko's Sushi Bar,True,542 A Mason Street,2019-03-13,1,18:30
2259,San Jose,Indian,False,408-436-7959,inexpensive,Madhuban Indian Cuisine,True,50 Skyport Drive,2019-03-01,2,19:00
2260,Santa Rosa,Vietnamese,False,707-528-3747,moderate,Kettles Vietnamese Bistro,False,1202 West Steele Lane,,,
2261,Santa Rosa,Vietnamese,False,707-528-3747,moderate,Kettles Vietnamese Bistro,False,1202 West Steele Lane,2019-03-01,2,17:30
2262,Pleasanton,Korean,False,925-523-3630,moderate,Gan Restaurant,True,221 Division Street,,,
2263,Pleasanton,Korean,False,925-426-0925,moderate,Korean Village,False,1807 Santa Rita Road,,,
2264,Pleasanton,Korean,False,925-523-3630,moderate,Gan Restaurant,True,221 Division Street,2019-03-01,2,17:30
2265,San Leandro,Mediterranean,False,510-258-0000,inexpensive,Shami Restaurant & Lounge,False,16490 East 14th Street,,,
2266,San Leandro,Mediterranean,False,510-850-5020,moderate,Moussaka Mediterranean Kitchen,False,599 Dutton Avenue,2019-03-01,2,13:00
2267,Oakland,Breakfast,False,510-990-7007,moderate,Lungomare,False,1 Broadway,,,
2268,Oakland,Breakfast,True,510-839-9331,inexpensive,Mcdonald's,True,800 Market Street,,,
2269,Oakland,Breakfast,True,510-903-3771,moderate,The Terrace Room Restaurant,True,1800 Madison Street,,,
2270,Oakland,Breakfast,False,510-990-7007,moderate,Lungomare,False,1 Broadway,2019-03-01,2,11:00
2271,Richmond,Chinese,False,510-526-6800,moderate,Asian Pearl Seafood Restaurant,False,3288 Pierce Street A118,,,
2272,Richmond,Chinese,False,510-527-2378,moderate,Daimo Chinese Restaurant,False,3288 Pierce Street,,,
2273,Richmond,Chinese,False,510-526-6800,moderate,Asian Pearl Seafood Restaurant,False,3288 Pierce Street A118,2019-03-13,2,18:00
2274,San Francisco,Chinese,False,415-333-8182,moderate,Beijing Restaurant,False,1801 Alemany Boulevard,2019-03-01,2,19:30
2275,Mill Valley,Asian,False,415-383-3444,moderate,Thep Lela Thai Restaurant,False,615 Strawberry Village,,,
2276,Mill Valley,Asian,False,415-383-3444,moderate,Thep Lela Thai Restaurant,False,615 Strawberry Village,2019-03-01,3,18:30
2277,San Francisco,American,False,415-359-1212,expensive,1760,False,1760 Polk Street,2019-03-12,1,17:00
2278,Los Altos,American,False,650-948-0400,expensive,Cetrella,True,400 Main Street,,,
2279,Los Altos,American,False,650-948-3524,expensive,Los Altos Grill,True,233 3rd Street,,,
2280,Los Altos,American,False,650-948-3524,expensive,Los Altos Grill,True,233 3rd Street,2019-03-01,2,18:30
2281,San Francisco,Korean,False,415-292-2368,moderate,Aato,True,1449 Lombard Street,2019-03-13,1,18:00
2282,Palo Alto,Korean,False,650-329-9168,moderate,Tai Pan,False,560 Waverley Street,,,
2283,Palo Alto,Korean,False,650-329-9168,moderate,Tai Pan,False,560 Waverley Street,2019-03-01,2,11:00
2284,Los Altos,Japanese,False,650-941-8150,moderate,Akane Japanese Restaurant,False,250 3rd Street,2019-03-11,2,11:00
2285,Danville,American,False,925-736-4295,expensive,Blackhawk Grille,True,3540 Blackhawk Plaza Circle,2019-03-01,3,17:00
2286,San Francisco,Japanese,False,415-567-4903,moderate,Ace Wasabi Rock-n-roll Sushi,False,3339 Steiner Street,2019-03-01,2,12:00
2287,Petaluma,Italian,True,707-664-1418,moderate,Brixx Pizzeria,False,16 Kentucky Street,2019-03-01,2,18:30
2288,San Francisco,Spanish,False,415-929-8888,moderate,Alegrias,False,2018 Lombard Street,2019-03-01,2,18:00
2289,Santa Rosa,American,False,707-526-5787,moderate,Belly Left Coast Kitchen & Taproom,False,523 4th Street,2019-03-01,1,17:00
2290,Berkeley,Mediterranean,False,510-981-8339,expensive,Pathos Organic Greek Kitchen,True,2430 Shattuck Avenue,2019-03-01,1,19:30
2291,San Jose,Asian,False,408-239-3149,inexpensive,China Garden Restaurant,False,1890 West San Carlos Street,,,
2292,San Jose,Asian,False,408-286-6668,moderate,Dynasty,False,1001 Story Road,,,
2293,San Jose,Asian,False,408-927-8773,moderate,Elements Restaurant,False,6471-10 Almaden Expressway,,,
2294,San Jose,Asian,False,408-978-3536,inexpensive,Golden Rice Bowl,True,1705 Branham Lane b3,,,
2295,San Jose,Asian,False,408-246-9550,moderate,May Flower Restaurant,False,1080 Saratoga Avenue,,,
2296,San Jose,Asian,False,408-282-8850,moderate,Mosaic Inside The Four Points By Sheraton Hotel,False,211 South 1st Street,,,
2297,San Jose,Asian,False,408-287-1648,moderate,Pagoda Lounge,True,170 South Market Street,,,
2298,San Jose,Asian,False,408-251-9590,moderate,Phu Lam Chinese Restaurant,False,3082 Story Road,,,
2299,San Jose,Asian,False,408-377-2222,moderate,Rangoli,False,3695 Union Avenue,,,
2300,San Jose,Asian,False,408-247-8880,moderate,Sino,False,377 Santana Row #1000,,,
2301,San Jose,Asian,False,408-723-2598,moderate,Sushi Factory,False,4632 Meridian Avenue,,,
2302,San Jose,Asian,False,408-292-7222,moderate,Tandoori Oven,False,150 South 1st Street # 107/109,,,
2303,Oakland,Mexican,False,510-288-3668,moderate,Agave Uptown,False,2135 Franklin Street,2019-03-01,2,13:30
2304,San Francisco,Take-out,False,415-564-5514,moderate,Golden Gate Indian Cuisine & Pizza,True,4038 Judah Street,2019-03-01,2,18:30
2305,San Mateo,Italian,False,650-342-3100,moderate,Capellini Restaurant,True,310 Baldwin Avenue,,,
2306,San Mateo,Italian,False,650-579-6021,moderate,Osteria Coppa - Permanently Closed,True,139 South B Street,,,
2307,San Mateo,Italian,False,650-375-0818,expensive,Pausa Bar & Cookery,True,223 East 4th Avenue,,,
2308,San Mateo,Italian,False,650-342-3100,moderate,Capellini Restaurant,True,310 Baldwin Avenue,2019-03-01,2,17:30
2309,San Jose,Seafood,False,408-269-8383,moderate,Ariake,False,1008 Blossom Hill Road,2019-03-11,2,18:00
2310,Antioch,Chinese,False,925-777-0888,inexpensive,Rice Bowl,True,3436 Deer Valley Road,,,
2311,Antioch,Chinese,False,925-777-0888,inexpensive,Rice Bowl,True,3436 Deer Valley Road,2019-03-01,2,11:30
2312,San Ramon,Pakistani,False,925-244-1559,moderate,Cafe Tandoor,False,420 Market Place,,,
2313,San Ramon,Pakistani,False,925-244-1559,moderate,Cafe Tandoor,False,420 Market Place,2019-03-14,3,17:00
2314,San Francisco,American,False,415-495-5875,expensive,25 Lusk,True,25 Lusk Street,2019-03-13,2,18:30
2315,Larkspur,Brasserie,False,415-927-3034,moderate,Left Bank Larkspur Brasserie,False,507 Magnolia Avenue,2019-03-01,2,12:00
2316,Santa Rosa,Thai,False,707-528-8333,moderate,Sea Thai Bistro,False,2350 Midway Drive,,,
2317,Santa Rosa,Thai,False,707-575-9296,moderate,Thai Pot,False,2478 West 3rd Street,,,
2318,Larkspur,California,False,415-755-6700,moderate,Farmshop,True,2233 Larkspur Landing Circle,,,
2319,Larkspur,California,False,415-755-6700,moderate,Farmshop,True,2233 Larkspur Landing Circle,2019-03-01,2,12:00
2320,San Francisco,Italian,False,415-771-2216,moderate,A16,True,2355 Chestnut Street,2019-03-01,4,18:00
2321,Pleasant Hill,Steakhouse,False,925-705-7066,moderate,Kobe Japan Restaurant,True,1918 Oak Park Boulevard,,,
2322,Pleasant Hill,Steakhouse,False,925-687-8096,moderate,Tahoe Joe's,True,999 Contra Costa Boulevard,,,
2323,Pleasant Hill,Steakhouse,False,925-705-7066,moderate,Kobe Japan Restaurant,True,1918 Oak Park Boulevard,2019-03-01,2,19:30
2324,Emeryville,Chinese,False,510-655-3388,moderate,Hong Kong East Ocean Seafood Restaurant,True,3199 Powell Street,2019-03-01,2,18:30
2325,Oakland,Asian,False,510-835-8322,moderate,Lin Jia Asian Kitchen,False,3437 Lakeshore Avenue,2019-03-01,2,13:30
2326,Fairfield,Mexican,False,707-425-8374,moderate,Chevys Fresh Mex,True,1730 Travis Boulevard,,,
2327,Fairfield,Mexican,True,707-421-8484,moderate,Favela's Fusion,False,1500 Oliver Road,,,
2328,Fairfield,Mexican,False,707-426-3385,moderate,Pelayo's Mexican Food,True,1985 West Texas Street,,,
2329,Fairfield,Mexican,False,707-425-8374,moderate,Chevys Fresh Mex,True,1730 Travis Boulevard,2019-03-07,1,19:00
2330,Mill Valley,Mexican,False,415-384-8871,moderate,Playa Mill Valley,True,41 Throckmorton Avenue,,,
2331,Mill Valley,Mexican,False,415-381-1070,moderate,The Cantina,True,651 East Blithedale Avenue,,,
2332,Albany,Indian,False,510-679-5079,moderate,Everest Kitchen,True,1150 Solano Avenue,,,
2333,Albany,Indian,False,510-679-5079,moderate,Everest Kitchen,True,1150 Solano Avenue,2019-03-07,3,12:00
2334,Mountain View,Mexican,False,650-969-6767,moderate,Agave Mexican Bistro,True,194 Castro Street,,,
2335,Mountain View,Mexican,False,650-965-2944,moderate,Casa Lupe,False,459 Castro Street,,,
2336,Mountain View,Mexican,False,650-941-2227,moderate,Chili's Grill & Bar,True,2560 West El Camino Real,,,
2337,Mountain View,Mexican,False,650-625-8374,moderate,La Espuela,False,89 West El Camino Real,,,
2338,Mountain View,Mexican,False,650-968-1364,moderate,La Fiesta,True,240 Villa Street,,,
2339,Mountain View,Mexican,False,650-917-8290,inexpensive,La Salsa,False,660 North San Antonio Road # A,,,
2340,Mountain View,Mexican,False,650-968-0493,moderate,Los Portales,False,430 Moffett Boulevard,,,
2341,Mountain View,Mexican,False,650-669-2435,inexpensive,Super Tacos El Conrro,False,2082 West El Camino Real,,,
2342,Mountain View,Mexican,False,650-938-2020,moderate,Vive Sol,True,2020 West El Camino Real,,,
2343,Mountain View,Mexican,False,650-941-2227,moderate,Chili's Grill & Bar,True,2560 West El Camino Real,2019-03-01,2,13:30
2344,San Francisco,Seafood,False,415-989-8218,expensive,Akiko's Sushi Bar,True,542 A Mason Street,2019-03-10,1,18:30
2345,San Francisco,American,False,415-359-1212,expensive,1760,False,1760 Polk Street,2019-03-01,2,11:00
2346,Fremont,Chinese,False,510-770-8818,moderate,B K's Bistro,False,3113 Stevenson Boulevard,2019-03-01,2,19:30
2347,Palo Alto,French,False,650-485-3228,expensive,Bon Vivant Restaurant,True,535 Bryant Street,,,
2348,Oakland,Breakfast,True,510-903-3771,moderate,The Terrace Room Restaurant,True,1800 Madison Street,2019-03-05,1,13:30
2349,Saratoga,Chinese,False,408-867-2554,moderate,Hongs Gourmet,False,14510 Big Basin Way #9,,,
2350,Saratoga,Chinese,False,408-867-2554,moderate,Hongs Gourmet,False,14510 Big Basin Way #9,2019-03-01,1,17:30
2351,Dublin,American,False,925-556-9800,moderate,Black Angus Steakhouse,True,4814 Dublin Boulevard,2019-03-04,2,13:00
2352,San Francisco,Japanese,False,415-292-9997,moderate,2g Japanese Brasserie,True,601 Van Ness Avenue,2019-03-13,1,19:30
2353,San Francisco,Asian,False,415-278-9991,moderate,Lao Table,False,149 2nd Street,,,
2354,San Francisco,Asian,False,415-923-8978,moderate,Lers Ros,False,730 Larkin Street,,,
2355,San Francisco,Asian,False,415-922-8424,moderate,Modern Thai,False,1247 Polk Street,,,
2356,Burlingame,Seafood,False,650-347-9988,moderate,Grand Harbor,False,1492 Old Bayshore Highway,2019-03-01,2,17:00
2357,Concord,Italian,False,925-687-5520,moderate,Pasta Primavera Cafe,False,4425-F Treat Boulevard,2019-03-09,2,13:30
2358,Petaluma,Thai,False,707-789-9777,moderate,Lemongrass Thai Cuisine,True,109 North McDowell Boulevard,,,
2359,Petaluma,Thai,False,707-789-9777,moderate,Lemongrass Thai Cuisine,True,109 North McDowell Boulevard,2019-03-01,2,17:00
2360,Napa,Mexican,False,707-252-4707,moderate,Don Perico Mexican Restaurant,False,1106 1st Street,,,
2361,Napa,Mexican,False,707-252-3575,moderate,Frida's Mexican Grill,False,1533 Trancas Street,,,
2362,Napa,Mexican,False,707-252-4707,moderate,Don Perico Mexican Restaurant,False,1106 1st Street,2019-03-13,1,19:00
2363,Petaluma,Italian,False,707-782-1775,moderate,Cucina Paradiso,False,114 Petaluma Boulevard North,2019-03-14,3,12:00
2364,San Francisco,American,False,415-421-2442,expensive,Fog Harbor Fish House,True,The Embarcadero,,,
2365,San Francisco,American,False,415-648-7669,expensive,Foreign Cinema,True,2534 Mission Street,,,
2366,San Francisco,American,False,415-362-7733,expensive,Franciscan Crab Restaurant,True,Pier 43 1/2,,,
2367,San Francisco,American,False,415-885-4605,expensive,House Of Prime Rib,True,1906 Van Ness Avenue,,,
2368,San Francisco,American,False,415-440-5446,expensive,Liholiho Yacht Club,True,871 Sutter Street,,,
2369,San Francisco,American,False,415-355-9400,expensive,Bar Agricole,True,355 11th Street,2019-03-01,2,17:30
2370,Lafayette,American,False,925-284-1621,expensive,Duck Club Restaurant,True,3287 Mount Diablo Boulevard,2019-03-05,2,18:00
2371,Burlingame,Indian,False,650-340-7272,expensive,Rasa,False,209 Park Road,,,
2372,Burlingame,Indian,False,650-579-5661,moderate,Rasoi Restaurant & Lounge,False,1425 Burlingame Avenue,,,
2373,Burlingame,Indian,False,650-579-5661,moderate,Rasoi Restaurant & Lounge,False,1425 Burlingame Avenue,2019-03-01,2,18:00
2374,St. Helena,Gastropub,False,707-963-8082,moderate,Cook Tavern & Pizzeria,True,1304 Main Street,2019-03-14,2,18:30
2375,Mill Valley,California,False,415-331-2600,expensive,Buckeye Roadhouse,False,15 Shoreline Highway,,,
2376,Mill Valley,California,False,415-331-2600,expensive,Buckeye Roadhouse,False,15 Shoreline Highway,2019-03-01,2,19:00
2377,San Francisco,American,False,415-359-1212,expensive,1760,False,1760 Polk Street,2019-03-13,2,19:00
2378,Walnut Creek,Mexican,False,925-891-4023,moderate,Fuego Tequila Grill,False,1359 Locust Street,,,
2379,Walnut Creek,Mexican,False,925-934-8121,moderate,La Fogata Mexican Bar & Grill,True,1315 North Main Street,,,
2380,Walnut Creek,Mexican,True,925-946-1010,moderate,Maria Maria,True,1470 North Broadway,,,
2381,Walnut Creek,Mexican,False,925-891-4023,moderate,Fuego Tequila Grill,False,1359 Locust Street,2019-03-01,4,12:30
2382,San Francisco,Thai,False,415-379-4505,moderate,Baan Thai House & Wine Bar,False,534 Irving Street,2019-03-10,2,18:00
2383,San Francisco,California,False,415-580-7662,expensive,Alta Msp,False,1275 Minnesota Street,2019-03-03,2,18:00
2384,Union City,American,False,510-429-6860,moderate,Chaplin's Sports Bistro,True,29200 Kohoutek Way,2019-03-01,2,17:30
2385,San Jose,American,True,408-272-1335,inexpensive,Mcdonald's,True,1935 Tully Road,,,
2386,San Jose,American,False,408-266-9275,moderate,Red Lobster,True,5343 Almaden Expressway,,,
2387,San Jose,American,False,408-261-5787,moderate,Bazille,True,2400 Forest Avenue,2019-03-01,1,18:30
2388,Oakland,Asian,False,510-835-8322,moderate,Lin Jia Asian Kitchen,False,3437 Lakeshore Avenue,2019-03-14,2,17:30
