,class,date_of_journey,from,from_station,journey_start_time,number_of_adults,to,to_station,total,trip_protection
1633,Business,2019-03-08,San Francisco,Salesforce Transit Center,15:20,2,Los Angeles,Union Station,234,True
1634,Business,2019-03-08,San Francisco,Salesforce Transit Center,16:30,2,Los Angeles,Union Station,237,True
1635,Business,2019-03-08,San Francisco,Salesforce Transit Center,17:20,2,Los Angeles,Union Station,231,True
1636,Business,2019-03-08,San Francisco,Salesforce Transit Center,17:40,2,Los Angeles,Union Station,243,True
1637,Value,2019-03-03,San Francisco,Salesforce Transit Center,06:20,1,Los Angeles,Union Station,83,True
1638,Value,2019-03-03,San Francisco,Salesforce Transit Center,08:40,1,Los Angeles,Union Station,99,True
1639,Value,2019-03-03,San Francisco,Salesforce Transit Center,11:40,1,Los Angeles,Union Station,86,True
1640,Value,2019-03-03,San Francisco,Salesforce Transit Center,14:00,1,Los Angeles,Union Station,93,True
1641,Value,2019-03-03,San Francisco,Salesforce Transit Center,15:10,1,Los Angeles,Union Station,99,True
1642,Value,2019-03-03,San Francisco,Salesforce Transit Center,15:20,1,Los Angeles,Union Station,78,True
1643,Value,2019-03-03,San Francisco,Salesforce Transit Center,16:30,1,Los Angeles,Union Station,87,True
1644,Value,2019-03-03,San Francisco,Salesforce Transit Center,17:20,1,Los Angeles,Union Station,97,True
1645,Value,2019-03-03,San Francisco,Salesforce Transit Center,17:40,1,Los Angeles,Union Station,92,True
1646,Flexible,2019-03-03,San Francisco,Salesforce Transit Center,06:20,1,Los Angeles,Union Station,103,True
1647,Value,2019-03-08,Vancouver,Pacific Central Station,06:20,2,Seattle,King Street Station,85,True
1648,Value,2019-03-08,Vancouver,Pacific Central Station,06:40,2,Seattle,King Street Station,99,True
1649,Value,2019-03-08,Vancouver,Pacific Central Station,07:10,2,Seattle,King Street Station,107,True
1650,Value,2019-03-08,Vancouver,Pacific Central Station,14:40,2,Seattle,King Street Station,97,True
1651,Value,2019-03-08,Vancouver,Pacific Central Station,15:10,2,Seattle,King Street Station,103,True
1652,Value,2019-03-08,Vancouver,Pacific Central Station,15:50,2,Seattle,King Street Station,110,True
1653,Value,2019-03-08,Vancouver,Pacific Central Station,17:40,2,Seattle,King Street Station,95,True
1654,Value,2019-03-08,Vancouver,Pacific Central Station,18:10,2,Seattle,King Street Station,96,True
1655,Value,2019-03-08,Vancouver,Pacific Central Station,18:30,2,Seattle,King Street Station,102,True
1656,Business,2019-03-08,Vancouver,Pacific Central Station,06:50,2,Portland,Union Station,227,True
1657,Business,2019-03-08,Vancouver,Pacific Central Station,08:10,2,Portland,Union Station,234,True
1658,Business,2019-03-08,Vancouver,Pacific Central Station,08:20,2,Portland,Union Station,210,True
1659,Business,2019-03-08,Vancouver,Pacific Central Station,08:40,2,Portland,Union Station,202,True
1660,Business,2019-03-08,Vancouver,Pacific Central Station,12:00,2,Portland,Union Station,217,True
1661,Business,2019-03-08,Vancouver,Pacific Central Station,14:10,2,Portland,Union Station,216,True
1662,Business,2019-03-08,Vancouver,Pacific Central Station,16:10,2,Portland,Union Station,222,True
1663,Business,2019-03-08,Vancouver,Pacific Central Station,16:20,2,Portland,Union Station,222,True
1664,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,06:10,1,Sacramento,Sacramento Valley Station,67,True
1665,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,06:20,1,Sacramento,Sacramento Valley Station,71,True
1666,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,06:50,1,Sacramento,Sacramento Valley Station,75,True
1667,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,10:20,1,Sacramento,Sacramento Valley Station,66,True
1668,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,10:50,1,Sacramento,Sacramento Valley Station,68,True
1669,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,12:30,1,Sacramento,Sacramento Valley Station,66,True
1670,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,12:40,1,Sacramento,Sacramento Valley Station,64,True
1671,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,16:50,1,Sacramento,Sacramento Valley Station,65,True
1672,Flexible,2019-03-06,San Francisco,Salesforce Transit Center,18:50,1,Sacramento,Sacramento Valley Station,67,True
1673,Value,2019-03-10,Sacramento,Sacramento Valley Station,06:30,1,Anaheim,Anaheim Intermodal Center,117,True
1674,Value,2019-03-10,Sacramento,Sacramento Valley Station,07:20,1,Anaheim,Anaheim Intermodal Center,138,True
1675,Value,2019-03-10,Sacramento,Sacramento Valley Station,08:10,1,Anaheim,Anaheim Intermodal Center,135,True
1676,Value,2019-03-10,Sacramento,Sacramento Valley Station,08:30,1,Anaheim,Anaheim Intermodal Center,150,True
1677,Value,2019-03-10,Sacramento,Sacramento Valley Station,11:30,1,Anaheim,Anaheim Intermodal Center,150,True
1678,Value,2019-03-10,Sacramento,Sacramento Valley Station,12:20,1,Anaheim,Anaheim Intermodal Center,149,True
1679,Value,2019-03-06,San Francisco,Salesforce Transit Center,07:10,1,Anaheim,Anaheim Intermodal Center,90,True
1680,Value,2019-03-06,San Francisco,Salesforce Transit Center,08:30,1,Anaheim,Anaheim Intermodal Center,81,True
1681,Value,2019-03-06,San Francisco,Salesforce Transit Center,08:50,1,Anaheim,Anaheim Intermodal Center,74,True
1682,Value,2019-03-06,San Francisco,Salesforce Transit Center,12:30,1,Anaheim,Anaheim Intermodal Center,88,True
1683,Value,2019-03-06,San Francisco,Salesforce Transit Center,14:20,1,Anaheim,Anaheim Intermodal Center,93,True
1684,Value,2019-03-06,San Francisco,Salesforce Transit Center,19:40,1,Anaheim,Anaheim Intermodal Center,85,True
1685,Value,2019-03-06,San Francisco,Salesforce Transit Center,19:50,1,Anaheim,Anaheim Intermodal Center,92,True
1686,Value,2019-03-11,Vancouver,Pacific Central Station,06:50,1,Portland,Union Station,81,True
1687,Value,2019-03-11,Vancouver,Pacific Central Station,08:10,1,Portland,Union Station,78,True
1688,Value,2019-03-11,Vancouver,Pacific Central Station,08:20,1,Portland,Union Station,80,True
1689,Value,2019-03-11,Vancouver,Pacific Central Station,08:40,1,Portland,Union Station,74,True
1690,Value,2019-03-11,Vancouver,Pacific Central Station,12:00,1,Portland,Union Station,75,True
1691,Value,2019-03-11,Vancouver,Pacific Central Station,14:10,1,Portland,Union Station,64,True
1692,Value,2019-03-11,Vancouver,Pacific Central Station,16:10,1,Portland,Union Station,77,True
1693,Value,2019-03-11,Vancouver,Pacific Central Station,16:20,1,Portland,Union Station,78,True
1694,Value,2019-03-12,Sacramento,Sacramento Valley Station,08:00,2,Fresno,Fresno Station,113,True
1695,Value,2019-03-12,Sacramento,Sacramento Valley Station,08:40,2,Fresno,Fresno Station,133,True
1696,Value,2019-03-12,Sacramento,Sacramento Valley Station,10:10,2,Fresno,Fresno Station,116,True
1697,Value,2019-03-12,Sacramento,Sacramento Valley Station,14:40,2,Fresno,Fresno Station,113,True
1698,Value,2019-03-12,Sacramento,Sacramento Valley Station,15:20,2,Fresno,Fresno Station,109,True
1699,Value,2019-03-12,Sacramento,Sacramento Valley Station,16:10,2,Fresno,Fresno Station,108,True
1700,Value,2019-03-12,Sacramento,Sacramento Valley Station,17:40,2,Fresno,Fresno Station,120,True
1701,Value,2019-03-09,Sacramento,Sacramento Valley Station,06:30,1,San Diego,Santa Fe Depot,158,True
1702,Value,2019-03-09,Sacramento,Sacramento Valley Station,07:20,1,San Diego,Santa Fe Depot,142,True
1703,Value,2019-03-09,Sacramento,Sacramento Valley Station,07:30,1,San Diego,Santa Fe Depot,141,True
1704,Value,2019-03-09,Sacramento,Sacramento Valley Station,08:00,1,San Diego,Santa Fe Depot,154,True
1705,Value,2019-03-09,Sacramento,Sacramento Valley Station,08:10,1,San Diego,Santa Fe Depot,145,True
1706,Value,2019-03-09,Sacramento,Sacramento Valley Station,08:30,1,San Diego,Santa Fe Depot,144,True
1707,Value,2019-03-09,Sacramento,Sacramento Valley Station,08:40,1,San Diego,Santa Fe Depot,153,True
1708,Value,2019-03-09,Sacramento,Sacramento Valley Station,09:30,1,San Diego,Santa Fe Depot,137,True
1709,Value,2019-03-09,Sacramento,Sacramento Valley Station,09:50,1,San Diego,Santa Fe Depot,144,True
1710,Value,2019-03-09,Sacramento,Sacramento Valley Station,10:10,1,San Diego,Santa Fe Depot,158,True
1711,Value,2019-03-04,San Francisco,Salesforce Transit Center,07:10,1,Anaheim,Anaheim Intermodal Center,91,True
1712,Value,2019-03-04,San Francisco,Salesforce Transit Center,08:30,1,Anaheim,Anaheim Intermodal Center,97,True
1713,Value,2019-03-04,San Francisco,Salesforce Transit Center,08:50,1,Anaheim,Anaheim Intermodal Center,86,True
1714,Value,2019-03-04,San Francisco,Salesforce Transit Center,12:30,1,Anaheim,Anaheim Intermodal Center,93,True
1715,Value,2019-03-04,San Francisco,Salesforce Transit Center,14:20,1,Anaheim,Anaheim Intermodal Center,85,True
1716,Value,2019-03-04,San Francisco,Salesforce Transit Center,19:40,1,Anaheim,Anaheim Intermodal Center,91,True
1717,Value,2019-03-04,San Francisco,Salesforce Transit Center,19:50,1,Anaheim,Anaheim Intermodal Center,91,True
1718,Value,2019-03-06,Philadelphia,30th Street Station,12:10,1,Chicago,Chicago Union Station,113,True
1719,Value,2019-03-06,Philadelphia,30th Street Station,15:40,1,Chicago,Chicago Union Station,110,True
1720,Value,2019-03-06,Philadelphia,30th Street Station,16:00,1,Chicago,Chicago Union Station,113,True
1721,Value,2019-03-01,Phoenix,Phoenix Union Station,07:00,1,Anaheim,Anaheim Intermodal Center,131,True
1722,Value,2019-03-01,Phoenix,Phoenix Union Station,07:20,1,Anaheim,Anaheim Intermodal Center,120,True
1723,Value,2019-03-01,Phoenix,Phoenix Union Station,08:40,1,Anaheim,Anaheim Intermodal Center,140,True
1724,Value,2019-03-01,Phoenix,Phoenix Union Station,09:40,1,Anaheim,Anaheim Intermodal Center,147,True
1725,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,06:30,1,Los Angeles,Union Station,34,True
1726,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,06:40,1,Los Angeles,Union Station,38,True
1727,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,06:50,1,Los Angeles,Union Station,36,True
1728,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,08:10,1,Los Angeles,Union Station,34,True
1729,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,11:40,1,Los Angeles,Union Station,37,True
1730,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,12:10,1,Los Angeles,Union Station,32,True
1731,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,13:00,1,Los Angeles,Union Station,35,True
1732,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,13:20,1,Los Angeles,Union Station,36,True
1733,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,13:50,1,Los Angeles,Union Station,40,True
1734,Value,2019-03-01,Anaheim,Anaheim Intermodal Center,16:20,1,Los Angeles,Union Station,36,True
1735,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,07:30,2,San Francisco,Salesforce Transit Center,134,True
1736,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,08:10,2,San Francisco,Salesforce Transit Center,121,True
1737,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,08:30,2,San Francisco,Salesforce Transit Center,123,True
1738,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,09:30,2,San Francisco,Salesforce Transit Center,128,True
1739,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,09:50,2,San Francisco,Salesforce Transit Center,128,True
1740,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,11:30,2,San Francisco,Salesforce Transit Center,121,True
1741,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,12:20,2,San Francisco,Salesforce Transit Center,123,True
1742,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,16:40,2,San Francisco,Salesforce Transit Center,116,True
1743,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,17:00,2,San Francisco,Salesforce Transit Center,123,True
1744,Flexible,2019-03-06,Sacramento,Sacramento Valley Station,19:30,2,San Francisco,Salesforce Transit Center,121,True
1745,Value,2019-03-01,Philadelphia,30th Street Station,12:10,1,Chicago,Chicago Union Station,110,True
1746,Value,2019-03-01,Philadelphia,30th Street Station,15:40,1,Chicago,Chicago Union Station,115,True
1747,Value,2019-03-01,Philadelphia,30th Street Station,16:00,1,Chicago,Chicago Union Station,119,True
1748,Flexible,2019-03-01,Philadelphia,30th Street Station,12:10,1,Chicago,Chicago Union Station,130,True
1749,Value,2019-03-10,Fresno,Fresno Station,07:00,1,Anaheim,Anaheim Intermodal Center,75,True
1750,Value,2019-03-10,Fresno,Fresno Station,09:30,1,Anaheim,Anaheim Intermodal Center,73,True
1751,Value,2019-03-10,Fresno,Fresno Station,10:50,1,Anaheim,Anaheim Intermodal Center,71,True
1752,Value,2019-03-10,Fresno,Fresno Station,16:50,1,Anaheim,Anaheim Intermodal Center,73,True
1753,Value,2019-03-10,Fresno,Fresno Station,18:00,1,Anaheim,Anaheim Intermodal Center,64,True
1754,Value,2019-03-10,Fresno,Fresno Station,18:40,1,Anaheim,Anaheim Intermodal Center,72,True
1755,Value,2019-03-07,New York,Grand Central Station,06:00,1,Chicago,Chicago Union Station,119,True
1756,Value,2019-03-07,New York,Grand Central Station,06:10,1,Chicago,Chicago Union Station,124,True
1757,Value,2019-03-07,New York,Grand Central Station,07:50,1,Chicago,Chicago Union Station,117,True
1758,Value,2019-03-07,New York,Grand Central Station,09:50,1,Chicago,Chicago Union Station,96,True
1759,Value,2019-03-07,New York,Grand Central Station,13:40,1,Chicago,Chicago Union Station,115,True
1760,Value,2019-03-07,New York,Grand Central Station,17:10,1,Chicago,Chicago Union Station,121,True
1761,Value,2019-03-11,Los Angeles,Union Station,06:50,1,San Diego,Santa Fe Depot,54,True
1762,Value,2019-03-11,Los Angeles,Union Station,08:10,1,San Diego,Santa Fe Depot,53,True
1763,Value,2019-03-11,Los Angeles,Union Station,09:50,1,San Diego,Santa Fe Depot,52,True
1764,Value,2019-03-11,Los Angeles,Union Station,10:40,1,San Diego,Santa Fe Depot,55,True
1765,Value,2019-03-11,Los Angeles,Union Station,12:00,1,San Diego,Santa Fe Depot,57,True
1766,Value,2019-03-11,Los Angeles,Union Station,12:40,1,San Diego,Santa Fe Depot,54,True
1767,Value,2019-03-11,Los Angeles,Union Station,13:40,1,San Diego,Santa Fe Depot,56,True
1768,Value,2019-03-11,Los Angeles,Union Station,14:10,1,San Diego,Santa Fe Depot,58,True
1769,Value,2019-03-11,Los Angeles,Union Station,17:40,1,San Diego,Santa Fe Depot,58,True
1770,Value,2019-03-11,Los Angeles,Union Station,18:30,1,San Diego,Santa Fe Depot,55,True
1771,Business,2019-03-11,Los Angeles,Union Station,06:50,4,San Diego,Santa Fe Depot,325,True
1772,Value,2019-03-11,Los Angeles,Union Station,08:10,4,San Diego,Santa Fe Depot,172,True
1773,Business,2019-03-11,Los Angeles,Union Station,09:50,4,San Diego,Santa Fe Depot,329,True
1774,Value,2019-03-11,Los Angeles,Union Station,12:40,4,San Diego,Santa Fe Depot,174,True
1775,Business,2019-03-11,Los Angeles,Union Station,14:10,4,San Diego,Santa Fe Depot,337,True
1776,Flexible,2019-03-11,Los Angeles,Union Station,17:40,4,San Diego,Santa Fe Depot,271,True
1777,Value,2019-03-11,Los Angeles,Union Station,18:30,4,San Diego,Santa Fe Depot,184,True
1778,Flexible,2019-03-11,Los Angeles,Union Station,19:00,4,San Diego,Santa Fe Depot,272,True
1779,Business,2019-03-13,Phoenix,Phoenix Union Station,07:00,2,Los Angeles,Union Station,234,True
1780,Value,2019-03-07,Anaheim,Anaheim Intermodal Center,06:30,1,San Diego,Santa Fe Depot,48,True
1781,Value,2019-03-07,Anaheim,Anaheim Intermodal Center,12:00,1,San Diego,Santa Fe Depot,49,True
1782,Value,2019-03-07,Anaheim,Anaheim Intermodal Center,13:00,1,San Diego,Santa Fe Depot,41,True
1783,Value,2019-03-07,Anaheim,Anaheim Intermodal Center,14:50,1,San Diego,Santa Fe Depot,47,True
1784,Value,2019-03-07,Anaheim,Anaheim Intermodal Center,16:40,1,San Diego,Santa Fe Depot,53,True
1785,Value,2019-03-07,Anaheim,Anaheim Intermodal Center,17:40,1,San Diego,Santa Fe Depot,46,True
1786,Value,2019-03-07,Anaheim,Anaheim Intermodal Center,19:20,1,San Diego,Santa Fe Depot,51,True
1787,Value,2019-03-04,Vancouver,Pacific Central Station,06:20,1,Seattle,King Street Station,61,True
1788,Value,2019-03-04,Vancouver,Pacific Central Station,06:40,1,Seattle,King Street Station,59,True
1789,Value,2019-03-04,Vancouver,Pacific Central Station,07:10,1,Seattle,King Street Station,59,True
1790,Value,2019-03-04,Vancouver,Pacific Central Station,14:40,1,Seattle,King Street Station,56,True
1791,Value,2019-03-04,Vancouver,Pacific Central Station,15:10,1,Seattle,King Street Station,60,True
1792,Value,2019-03-04,Vancouver,Pacific Central Station,15:50,1,Seattle,King Street Station,59,True
1793,Value,2019-03-04,Vancouver,Pacific Central Station,17:40,1,Seattle,King Street Station,60,True
1794,Value,2019-03-04,Vancouver,Pacific Central Station,18:10,1,Seattle,King Street Station,58,True
1795,Value,2019-03-04,Vancouver,Pacific Central Station,18:30,1,Seattle,King Street Station,55,True
1796,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,06:30,1,Los Angeles,Union Station,34,True
1797,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,06:40,1,Los Angeles,Union Station,35,True
1798,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,06:50,1,Los Angeles,Union Station,35,True
1799,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,08:10,1,Los Angeles,Union Station,32,True
1800,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,11:40,1,Los Angeles,Union Station,32,True
1801,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,12:10,1,Los Angeles,Union Station,36,True
1802,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,13:00,1,Los Angeles,Union Station,34,True
1803,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,13:20,1,Los Angeles,Union Station,36,True
1804,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,13:50,1,Los Angeles,Union Station,37,True
1805,Value,2019-03-13,Anaheim,Anaheim Intermodal Center,16:20,1,Los Angeles,Union Station,33,True
1806,Value,2019-03-01,Chicago,Chicago Union Station,07:30,1,New York,Grand Central Station,114,True
1807,Value,2019-03-01,Chicago,Chicago Union Station,08:00,1,New York,Grand Central Station,118,True
1808,Value,2019-03-01,Chicago,Chicago Union Station,08:10,1,New York,Grand Central Station,123,True
1809,Value,2019-03-01,Chicago,Chicago Union Station,09:40,1,New York,Grand Central Station,114,True
1810,Value,2019-03-01,Chicago,Chicago Union Station,10:50,1,New York,Grand Central Station,115,True
1811,Value,2019-03-01,Chicago,Chicago Union Station,17:40,1,New York,Grand Central Station,107,True
