,location,number_of_rooms,phone_number,place_name,price_per_night,smoking_allowed,star_rating,street_address,check_in_date,stay_length
1714,San Francisco,2,+1 415-626-6103,Bei Hotel San Francisco,198,True,3,50 8th Street,,
1715,San Francisco,3,+1 415-673-2600,Beresford Arms Hotel,207,False,3,701 Post Street,,
1716,San Francisco,2,+1 415-928-5000,Comfort Inn By The Bay,88,False,2,2775 Van Ness Avenue,,
1717,San Francisco,1,+1 415-563-0800,Argonaut Hotel,396,False,4,495 Jefferson Street,2019-03-07,5
1718,London,1,+44 20 3019 8610,Artist Residence London,176,True,4,52 Cambridge Street,,
1719,London,1,+44 20 8455 5220,Best Western Palm Hotel,256,False,4,64-76 Hendon Way,,
1720,London,1,+44 20 7613 9800,Ace Hotel London,232,False,4,100 Shoreditch High Street,2019-03-05,7
1721,London,1,+44 20 7613 9800,Ace Hotel London,360,False,4,100 Shoreditch High Street,2019-03-04,6
1722,Kuala Lumpur,1,+60 3-2141 2000,Alpha Genesis Hotel,144,True,3,"45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan",,
1723,Kuala Lumpur,1,+60 3-2078 0988,Arenaa Star Hotel,180,False,3,"49-51, Jalan Hang Lekiu, 50100",,
1724,Kuala Lumpur,1,+60 3-2296 1188,Cititel Mid Valley,144,True,3,"Lingkaran Syed Putra, Mid Valley City, 59200",,
1725,Kuala Lumpur,1,+60 3-9226 3466,City Comfort Hotel,102,True,3,"22, Lorong Thambi 2, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan",,
1726,Kuala Lumpur,1,+60 3-2030 1888,Cosmo Hotel Kuala Lumpur,192,False,3,"13, 15, Leboh Ampang, City Centre, 50050",,
1727,Kuala Lumpur,1,+60 3-2028 8888,Holiday Inn Express Kuala Lumpur City Centre,234,False,3,"84, Jalan Raja Chulan, 50200 Kuala Lumpur, Wilayah Persekutuan",,
1728,Kuala Lumpur,1,+60 3-2078 6666,Hotel 99 - Chinatown Kuala Lumpur,81,False,3,"44A &, 44B, Jalan Pudu, Bukit Bintang, 55100",,
1729,Kuala Lumpur,1,+60 3-2143 7000,Hotel Capitol Kuala Lumpur,168,True,3,"Jalan Bulan, off, Jalan Bukit Bintang, Bukit Bintang, 55100",,
1730,Kuala Lumpur,1,+60 3-2141 2000,Alpha Genesis Hotel,162,True,3,"45, Tengkat Tong Shin, Bukit Bintang, 50200 Kuala Lumpur, Wilayah Persekutuan",2019-03-04,4
1731,New York,1,+1 347-696-2500,1 Hotel Brooklyn Bridge,345,True,5,"60 Furman Street, Brooklyn",2019-03-08,6
1732,New York,2,+1 347-696-2500,1 Hotel Brooklyn Bridge,420,True,5,"60 Furman Street, Brooklyn",2019-03-01,1
1733,San Diego,1,+1 858-488-0551,Bahia Resort Hotel,117,False,3,998 West Mission Bay Drive,2019-03-01,5
1734,Paris,1,+33 1 42 57 14 55,Aparthotel Adagio Paris Montmartre,225,True,3,"10 Place Charles Dullin, 75018",,
1735,Paris,1,+33 1 53 90 38 00,Citadines Didot Montparnasse Paris (Apart Hotel Paris),234,True,3,"94 Rue Didot, 75014",,
1736,Paris,1,+33 1 43 13 85 00,Citadines Place D'Italie Paris (Apart Hotel Paris),204,False,3,"18 Place d'Italie, 75013",,
1737,Paris,1,+33 1 55 28 08 20,Citadines RePublique Paris (Apart Hotel Paris),216,True,3,"75 bis Avenue Parmentier, 75011",,
1738,Paris,1,+33 1 56 90 70 00,Citadines TrocadeRo Paris (Apart Hotel Paris),207,True,3,"29 Rue Saint-Didier, 75116",,
1739,Paris,1,+33 1 47 63 65 30,Courcelles Etoile,234,True,3,"184 Rue de Courcelles, 75017",,
1740,Paris,1,+33 1 47 34 07 44,Europe Hotel Paris Eiffel,132,True,3,"103 Boulevard de Grenelle, 75015",,
1741,Paris,1,+33 1 44 72 42 00,Aparthotel Adagio Access Paris La Villette,105,False,3,"28bis Avenue Corentin Cariou, 75019",2019-03-01,5
1742,Toronto,1,+1 416-663-9500,Best Western Plus Toronto North York Hotel & Suites,63,False,3,"50 Norfinch Drive, North York, Ontario M3N 1X1, Canada",,
1743,Toronto,1,+1 416-637-7000,Best Western Premier Toronto Airport Carlingview Hotel,93,False,3,"135 Carlingview Drive, Etobicoke, Ontario M9W 5E7, Canada",,
1744,Toronto,2,+1 416-551-2800,Bisha Hotel Toronto,208,True,4,80 Blue Jays Way,,
1745,Toronto,3,+1 416-362-6061,Bond Place Hotel Toronto,342,False,3,65 Dundas Street East,,
1746,Toronto,2,+1 416-368-1990,Cambridge Suites Toronto,168,False,4,15 Richmond Street East,,
1747,Toronto,2,+1 416-736-4700,Comfort Inn Toronto North,96,True,2,"66 Norfinch Drive, North York, Ontario M3N 1X1, Canada",,
1748,Toronto,1,+1 416-675-0411,Courtyard By Marriott Toronto Airport,72,False,3,"231 Carlingview Drive, Etobicoke, Ontario M9W 5E8, Canada",,
1749,Toronto,2,+1 416-924-0611,Courtyard By Marriott Toronto Downtown,204,False,3,475 Yonge Street,,
1750,Toronto,1,+1 416-675-1234,Crowne Plaza Toronto Airport,84,False,3,"33 Carlson Court, Etobicoke, Ontario M9W 6H5, Canada",,
1751,Toronto,2,+1 647-693-6842,Days Inn By Wyndham Toronto East Beaches,104,False,2,1684 Queen Street East,,
1752,Toronto,1,+1 416-663-9500,Best Western Plus Toronto North York Hotel & Suites,99,False,3,"50 Norfinch Drive, North York, Ontario M3N 1X1, Canada",2019-03-10,2
1753,Sydney,3,+61 2 8889 7700,Alpha Hotel Eastern Creek,360,True,4,"Brabham Dr and, Peter Brock Drive, Eastern Creek New South Wales 2766, Australia",,
1754,Sydney,3,+61 2 9291 1900,Apx World Square,372,True,4,"2 Cunningham Street, Haymarket New South Wales 2000, Australia",,
1755,Sydney,3,+61 2 9130 7247,Beach Road Hotel,138,True,2,"71 Beach Road, Bondi Beach NSW 2026, Australia",,
1756,Sydney,3,+61 2 9955 2675,Blues Point Hotel,288,True,3,"116 Blues Point Road, McMahons Point New South Wales 2060, Australia",,
1757,Sydney,2,+61 132007,Breakfree On Clarence,222,True,3,193-195 Clarence Street,,
1758,Sydney,3,+61 2 9284 4500,Breakfree On George,300,True,4,653 George Street,,
1759,Sydney,3,+61 2 9526 1166,Caringbah Hotel,216,True,3,"343 Port Hacking Road, Caringbah New South Wales 2229, Australia",,
1760,Sydney,1,+61 2 9265 8888,1831 Boutique Hotel,234,True,3,631-635 George Street,2019-03-05,2
1761,Toronto,2,+1 416-299-1500,Delta Hotels By Marriott Toronto East,168,False,4,"2035 Kennedy Road, Scarborough, Ontario M1T 3G2, Canada",,
1762,Toronto,2,+1 416-977-5000,Doubletree By Hilton Hotel Toronto Downtown,168,False,4,108 Chestnut Street,,
1763,Toronto,3,+1 416-350-2000,Executive Hotel Cosmopolitan Toronto,240,True,4,8 Colborne Street,,
1764,Toronto,2,+1 416-869-3456,Hilton Toronto,160,False,4,145 Richmond Street West,,
1765,Toronto,2,+1 416-960-5200,Intercontinental Toronto Yorkville,168,False,4,220 Bloor Street West,,
1766,Toronto,1,+1 416-649-7575,Le Germain Hotel Toronto Maple Leaf Square,108,False,4,75 Bremner Boulevard,,
1767,Toronto,2,+1 416-345-9500,Le Germain Hotel Toronto Mercer,184,False,4,30 Mercer Street,,
1768,Toronto,2,+1 416-597-9200,Marriott Downtown At Cf Toronto Eaton Centre,160,False,4,525 Bay Street,,
1769,Toronto,1,+1 416-551-2800,Bisha Hotel Toronto,112,True,4,80 Blue Jays Way,2019-03-02,7
1770,Paris,1,+33 1 84 82 49 09,Ac Hotel By Marriott Paris Porte Maillot,112,False,4,"6 Rue Gustave Charpentier, 75017",2019-03-02,5
1771,Washington D.C.,3,+1 202-289-7600,Eaton Dc,306,True,3,"1201 K Street Northwest, Washington, District of Columbia 20005, United States",,
1772,Washington D.C.,1,+1 202-362-9300,Embassy Suites By Hilton Washington Dc Chevy Chase Pavilion,99,False,3,"4300 Military Road Northwest, Washington, District of Columbia 20015, United States",,
1773,Washington D.C.,2,+1 202-337-6620,Arc The. Hotel Washington D.C.,306,False,3,"824 New Hampshire Avenue Northwest, Washington, DC 20037, USA",2019-03-01,3
1774,Anaheim,2,+1 714-774-8111,Castle Inn & Suites,70,True,1,1734 Harbor Boulevard,,
1775,Anaheim,2,+1 714-776-0140,Best Western Plus Pavilions,76,False,1,1176 West Katella Avenue,2019-03-04,7
1776,Chicago,1,+1 312-922-2900,Best Western Grant Park Hotel,64,False,2,1100 South Michigan Avenue,,
1777,Chicago,1,+1 773-244-3434,Best Western Plus Hawthorne Terrace,64,False,2,3434 North Broadway,,
1778,Chicago,1,+1 312-419-9014,Hampton Inn Chicago Downtown/N Loop/Michigan Ave,69,True,3,68 East Wacker Place,,
1779,Chicago,2,+1 312-265-5800,Hampton Inn Chicago North-Loyola Station,156,True,3,1209 West Albion Avenue,,
1780,Chicago,1,+1 312-791-1121,Hilton Garden Inn Chicago Mccormick Place,72,True,3,123 East Cermak Road Suite 300,,
1781,Chicago,3,+1 312-644-2222,Homewood Suites By Hilton Chicago-Downtown,198,True,3,40 East Grand Avenue,,
1782,Chicago,2,+1 312-986-1234,Hotel Blake Chicago,144,True,3,500 South Dearborn Street,,
1783,Chicago,3,+1 312-558-1020,La Quinta Inn & Suites By Wyndham Chicago Downtown,189,True,3,1 South Franklin Street,,
1784,Chicago,1,+1 312-777-0990,The River Hotel,90,True,3,75 East Wacker Drive,,
1785,Chicago,1,+1 312-894-0800,Acme Hotel Company,105,True,3,15 East Ohio Street,2019-03-09,5
1786,Toronto,1,+1 416-551-2800,Bisha Hotel Toronto,208,True,4,80 Blue Jays Way,,
1787,Toronto,1,+1 416-362-6061,Bond Place Hotel Toronto,342,False,3,65 Dundas Street East,,
1788,Toronto,1,+1 416-368-1990,Cambridge Suites Toronto,168,False,4,15 Richmond Street East,,
1789,Toronto,1,+1 416-736-4700,Comfort Inn Toronto North,96,True,2,"66 Norfinch Drive, North York, Ontario M3N 1X1, Canada",,
1790,Toronto,1,+1 416-924-0611,Courtyard By Marriott Toronto Downtown,204,False,3,475 Yonge Street,,
1791,Toronto,1,+1 647-693-6842,Days Inn By Wyndham Toronto East Beaches,104,False,2,1684 Queen Street East,,
1792,Toronto,1,+1 416-637-7000,Best Western Premier Toronto Airport Carlingview Hotel,117,False,3,"135 Carlingview Drive, Etobicoke, Ontario M9W 5E7, Canada",2019-03-05,4
1793,London,3,+44 20 7407 7566,Accommodation London Bridge,342,False,3,58 Great Dover Street,2019-03-08,5
1794,New York,3,+1 212-235-1111,11 Howard,297,True,3,11 Howard Street,2019-03-07,2
1795,Kuala Lumpur,1,+60 3-2268 3888,Alila Bangsar,250,False,5,"East Side, 58, Jalan Ang Seng, Brickfields, 50470",2019-03-10,4
1796,Rio de Janeiro,1,+55 21 2548-0011,Atlantico Copacabana Hotel,62,False,2,"Rua Siqueira Campos, 90 - Copacabana",2019-03-01,4
1797,Toronto,1,+1 416-299-1500,Delta Hotels By Marriott Toronto East,168,False,4,"2035 Kennedy Road, Scarborough, Ontario M1T 3G2, Canada",,
1798,Toronto,1,+1 416-977-5000,Doubletree By Hilton Hotel Toronto Downtown,168,False,4,108 Chestnut Street,,
1799,Toronto,1,+1 416-350-2000,Executive Hotel Cosmopolitan Toronto,240,True,4,8 Colborne Street,,
1800,Toronto,1,+1 416-869-3456,Hilton Toronto,160,False,4,145 Richmond Street West,,
1801,Toronto,1,+1 416-960-5200,Intercontinental Toronto Yorkville,168,False,4,220 Bloor Street West,,
1802,Toronto,1,+1 416-345-9500,Le Germain Hotel Toronto Mercer,184,False,4,30 Mercer Street,,
1803,Toronto,1,+1 416-597-9200,Marriott Downtown At Cf Toronto Eaton Centre,160,False,4,525 Bay Street,,
1804,Toronto,1,+1 416-551-2800,Bisha Hotel Toronto,240,True,4,80 Blue Jays Way,2019-03-01,7
1805,Cape Town,1,+27 21 437 9000,12 Apostles Hotel & Spa,105,False,5,"Victoria Street, Camps Bay",,
1806,Cape Town,1,+27 21 469 8000,"15 On Orange Hotel, Autograph Collection",155,False,5,"Orange Street & Grey's Pass, Gardens",,
1807,Cape Town,1,+27 21 431 9202,Aha Harbour Bridge Hotel & Suites,120,False,4,"Dockrail Road, Foreshore",,
1808,Cape Town,3,+27 21 437 8300,Camps Bay Retreat Boutique Hotel,315,False,5,"7 Chilworth Road, Camps Bay",,
1809,Cape Town,2,+27 21 480 8080,Cape Cadogan Boutique Hotel,208,False,4,"5 Upper Union Street, Gardens",,
1810,Cape Town,3,+27 21 461 2519,Cape Diamond Hotel,288,False,3,"34 Longmarket Street, Cape Town City Centre",,
1811,Cape Town,1,+27 21 410 7100,Cape Grace Hotel,165,False,5,"West Quay Road, Victoria & Alfred Waterfront",,
1812,Cape Town,2,+27 21 422 0030,Cape Town Lodge Hotel,168,True,4,"101 Buitengracht Street, Cape Town City Centre",,
1813,Cape Town,2,+27 21 525 3888,Cape Town Marriott Hotel Crystal Towers,210,False,5,"Corner Of Century Boulevard And, Rialto Road, Century City",,
1814,Cape Town,1,+27 21 204 8000,Century City Hotel,152,False,4,"3 Energy Lane, Century City",,
1815,Cape Town,1,+27 21 437 9000,12 Apostles Hotel & Spa,495,False,5,"Victoria Street, Camps Bay",2019-03-07,6
1816,Phoenix,1,+1 602-275-6300,Aloft Phoenix-Airport,168,False,3,4450 East Washington Street,2019-03-12,2
1817,San Diego,1,+1 858-488-0551,Bahia Resort Hotel,99,False,3,998 West Mission Bay Drive,2019-03-03,2
1818,London,1,+44 20 7493 4545,45 Park Lane,170,False,5,45 Park Lane,2019-03-06,7
1819,Cape Town,2,+27 21 418 1466,Dock House Boutique Hotel & Spa,290,True,5,"Moorings 5 & Portswood Ridge, 5 Portswood Road, Victoria & Alfred Waterfront",,
1820,Cape Town,2,+27 21 481 3700,Hilton Cape Town City Centre,220,True,5,"126 Buitengracht Street, Cape Town City Centre",,
1821,Cape Town,2,+27 21 431 5888,One&Only Cape Town,270,True,5,"Dock Road, Victoria & Alfred Waterfront",,
1822,Cape Town,2,+27 21 812 8888,Pepperclub Hotel & Spa,390,False,5,"Corner of Loop Street and, Pepper Street, Cape Town City Centre",,
1823,Cape Town,2,+27 21 441 3000,"Radisson Blu Hotel Waterfront, Cape Town",340,False,5,"100 Beach Road, Granger Bay",,
1824,Cape Town,1,+27 21 437 9000,12 Apostles Hotel & Spa,320,False,5,"Victoria Street, Camps Bay",2019-03-03,2
1825,New York,2,+1 212-398-2700,Ac Hotel New York Times Square,276,False,4,260 West 40th Street,,
1826,New York,2,+1 212-679-2222,Ace Hotel,396,False,4,20 West 29th Street,,
1827,New York,2,+1 646-744-3100,Aka Central Park,324,False,4,42 West 58th Street,,
1828,New York,2,+1 212-752-8888,Aka Sutton Place,232,True,4,330 East 56th Street,,
1829,New York,2,+1 212-764-5700,Aka Times Square,300,False,4,123 West 44th Street,,
1830,New York,2,+1 212-252-9090,Aka Wall Street,384,True,4,84 William Street,,
1831,New York,2,+1 646-609-5122,Aliz Hotel Times Square,420,False,4,310 West 40th Street,,
1832,New York,2,+1 212-601-1234,Andaz 5Th Avenue - A Concept By Hyatt,232,False,4,485 5th Avenue,,
1833,New York,2,+1 212-806-7000,Arlo Nomad,456,True,4,11 East 31st Street,,
1834,New York,2,+1 212-204-3000,6 Columbus - Central Park Hotel,300,True,4,308 West 58th Street,2019-03-03,5
1835,Portland,3,+1 503-200-5678,Aloft Portland Airport At Cascade Station,342,False,3,9920 Northeast Cascades Parkway,,
1836,Portland,2,+1 971-351-0230,Canopy By Hilton Portland Pearl District,296,False,4,425 Northwest 9th Avenue,,
1837,Portland,1,+1 503-252-2222,Clarion Hotel Portland International Airport,96,True,3,11518 Northeast Glenn Widing Drive,,
1838,Portland,2,+1 503-255-2700,"Country Inn & Suites By Radisson, Portland International Airport, Or",222,False,3,7025 Northeast Alderwood Road,,
1839,Portland,1,+1 503-252-3200,Courtyard By Marriott Portland Airport,111,False,3,11550 Northeast Airport Way,,
1840,Portland,1,+1 503-505-5000,Courtyard By Marriott Portland City Center,72,False,3,550 Southwest Oak Street,,
1841,Portland,1,+1 503-234-3200,Courtyard By Marriott Portland Downtown/Convention Center,117,False,3,435 Northeast Wasco Street,,
1842,Portland,2,+1 503-233-2401,Crowne Plaza Portland-Downtown Conv Ctr,216,False,3,1441 Northeast 2nd Avenue,,
1843,Portland,3,+1 503-281-6111,Doubletree By Hilton Hotel Portland,297,False,3,1000 Northeast Multnomah Street,,
1844,Portland,3,+1 503-279-9000,Embassy Suites By Hilton Portland Downtown,300,False,4,319 Southwest Pine Street,,
1845,Portland,2,+1 503-200-5678,Aloft Portland Airport At Cascade Station,342,False,3,9920 Northeast Cascades Parkway,,
1846,Portland,2,+1 503-252-2222,Clarion Hotel Portland International Airport,252,True,3,11518 Northeast Glenn Widing Drive,,
1847,Portland,2,+1 503-252-3200,Courtyard By Marriott Portland Airport,180,False,3,11550 Northeast Airport Way,,
1848,Portland,2,+1 503-505-5000,Courtyard By Marriott Portland City Center,297,False,3,550 Southwest Oak Street,,
1849,Portland,2,+1 503-234-3200,Courtyard By Marriott Portland Downtown/Convention Center,174,False,3,435 Northeast Wasco Street,,
1850,Portland,2,+1 503-281-6111,Doubletree By Hilton Hotel Portland,297,False,3,1000 Northeast Multnomah Street,,
1851,Portland,2,+1 503-288-2423,Hampton Inn Portland-Airport,198,False,3,8633 Northeast Airport Way,,
1852,Portland,2,+1 503-255-8600,Hilton Garden Inn Portland Airport,225,False,3,12048 Northeast Airport Way,,
1853,Portland,2,+1 503-252-2222,Clarion Hotel Portland International Airport,174,True,3,11518 Northeast Glenn Widing Drive,2019-03-03,6
1854,New York,1,+1 347-696-2500,1 Hotel Brooklyn Bridge,190,True,5,"60 Furman Street, Brooklyn",2019-03-06,4
1855,Los Angeles,1,+1 818-997-7676,Airtel Plaza Hotel,144,False,3,"7277 Valjean Avenue, Van Nuys, California 91406, United States",2019-03-11,3
1856,London,1,+44 333 003 5239,Best Western Swiss Cottage Hotel,93,True,3,4 Adamson Road,,
1857,London,1,+44 20 7233 6636,Comfort Inn Victoria London,66,True,3,18-24 Belgrave Road,,
1858,London,1,+44 20 7723 2939,Days Inn By Wyndham London Hyde Park,87,True,3,148-152 Sussex Gardens,,
1859,London,2,+44 20 7434 1775,Dean Street Townhouse,210,True,3,69 - 71 Dean Street,,
1860,London,3,+44 20 7834 0367,Hanover Hotel Victoria,216,True,3,30-32 Saint George's Drive,,
1861,London,2,+44 20 8017 9100,Henson'S Bar @ Social,222,True,3,56 Frith Street,,
1862,London,1,+44 20 7402 0281,Abbey Court Hotel (Hyde Park),315,True,3,Sussex Gardens,2019-03-07,2
1863,Sydney,1,+61 2 9265 8888,1831 Boutique Hotel,342,True,3,631-635 George Street,2019-03-07,2
1864,Delhi,1,+91 11 4565 0000,Aloft New Delhi Aerocity,155,False,5,"5B IGI T3 Road Delhi, Aerocity, New Delhi",2019-03-05,5
1865,Fresno,2,+1 559-268-1000,Doubletree By Hilton Hotel Fresno Convention Center,138,False,3,2233 Ventura Street,,
1866,Fresno,2,+1 559-375-7760,Piccadilly Inn Airport,198,True,3,5115 East McKinley Avenue,,
1867,Fresno,2,+1 559-233-6650,Radisson Hotel Fresno Conference Center,234,False,3,1055 Van Ness Avenue,,
1868,Fresno,2,+1 559-431-0004,Springhill Suites By Marriott Fresno,144,False,3,6844 North Fresno Street,,
1869,Fresno,1,+1 559-375-7760,Piccadilly Inn Airport,72,True,3,5115 East McKinley Avenue,,
1870,Fresno,3,+1 559-233-6650,Radisson Hotel Fresno Conference Center,234,False,3,1055 Van Ness Avenue,,
1871,Long Beach,3,+1 562-425-0012,Hampton Inn Long Beach Airport,132,False,2,3771 North Lakewood Boulevard,,
1872,Las Vegas,1,+1 702-256-3766,Best Western Plus Las Vegas West,105,False,3,8669 West Sahara Avenue,,
1873,Las Vegas,2,+1 702-638-1800,Budget Suites Of America,68,True,1,2219 North Rancho Drive,,
1874,Las Vegas,1,+1 702-360-5700,Hampton Inn Las Vegas/Summerlin,60,True,3,7100 Cascade Valley Court,,
1875,Las Vegas,1,+1 702-380-6902,Hostel Cat,24,True,1,1236 South Las Vegas Boulevard,,
1876,Las Vegas,2,+1 702-768-9823,Oasis At Gold Spike,126,False,3,217 Las Vegas Boulevard North,,
1877,Las Vegas,2,+1 702-553-2553,The Downtowner,100,True,2,129 North 8th Street,,
1878,Las Vegas,3,+1 702-489-7500,Thunderbird Boutique Hotel,162,False,2,1215 South Las Vegas Boulevard,,
1879,Long Beach,1,+1 562-599-5555,Best Western Of Long Beach,78,False,3,1725 Long Beach Boulevard,,
1880,Long Beach,1,+1 562-429-5803,Courtyard By Marriott Long Beach Airport,252,False,3,3841 North Lakewood Boulevard,,
1881,Long Beach,1,+1 562-435-8511,Courtyard By Marriott Long Beach Downtown,333,False,3,500 East 1st Street,,
1882,Long Beach,1,+1 562-425-0012,Hampton Inn Long Beach Airport,132,False,2,3771 North Lakewood Boulevard,,
1883,Long Beach,1,+1 562-590-8858,Holiday Inn Long Beach Downtown Area,270,False,3,1133 Atlantic Avenue,,
1884,Long Beach,1,+1 562-425-0010,Homewood Suites By Hilton Long Beach Airport,288,True,3,3771 North Lakewood Boulevard,,
1885,Long Beach,1,+1 562-597-1341,Hotel Current Long Beach,180,False,3,5325 Pacific Coast Highway,,
1886,Long Beach,1,+1 562-432-1234,Hyatt Centric The Pike Long Beach,156,False,4,285 Bay Street,,
1887,Long Beach,1,+1 562-491-1234,Hyatt Regency Long Beach,224,False,4,200 South Pine Avenue,,
1888,Long Beach,1,+1 562-425-5210,Long Beach Marriott,168,False,3,4700 Airport Plaza Drive,,
1889,Anaheim,1,+1 714-774-8111,Castle Inn & Suites,23,True,1,1734 Harbor Boulevard,,
1890,San Francisco,3,+1 877-828-4478,Hotel G,312,True,4,386 Geary Street,,
1891,San Francisco,3,+1 415-885-2500,Hotel Spero,384,False,4,405 Taylor Street,,
1892,San Francisco,3,+1 415-200-4977,Hotel Via,444,True,4,138 King Street,,
1893,San Francisco,3,+1 415-563-0303,Hotel Zeppelin San Francisco,336,False,4,545 Post Street,,
1894,San Francisco,2,+1 415-561-1100,Hotel Zoe Fisherman'S Wharf,312,True,4,425 North Point Street,,
1895,San Francisco,2,+1 415-563-1234,Hyatt Centric Fishermans Wharf San Francisco,192,False,4,555 North Point Street,,
1896,San Francisco,3,+1 415-392-8000,Parc 55 San Francisco - A Hilton Hotel,420,False,4,55 Cyril Magnin Street,,
1897,Los Angeles,1,+1 213-612-0021,Freehand Los Angeles,372,True,4,416 West 8th Street,,
1898,Los Angeles,1,+1 323-850-0536,Highland Gardens Hotel,192,True,2,7047 Franklin Avenue,,
1899,Los Angeles,1,+1 310-410-4000,Hilton Los Angeles Airport,296,True,4,5711 West Century Boulevard,,
1900,Los Angeles,1,+1 310-215-3300,Homewood Suites By Hilton Los Angeles International Airport,225,True,3,6151 West Century Boulevard,,
