,departure_date,departure_time,destination,destination_station_name,fare_type,group_size,origin,origin_station_name,price
4374,2019-03-09,11:50,San Diego,Santa Fe Depot,Flexible,1,Long Beach,Downtown Station,45
4375,2019-03-09,13:00,San Diego,Santa Fe Depot,Flexible,1,Long Beach,Downtown Station,47
4376,2019-03-09,15:40,San Diego,Santa Fe Depot,Flexible,1,Long Beach,Downtown Station,44
4377,2019-03-09,15:50,San Diego,Santa Fe Depot,Flexible,1,Long Beach,Downtown Station,39
4378,2019-03-09,19:40,San Diego,Santa Fe Depot,Flexible,1,Long Beach,Downtown Station,46
4379,2019-03-09,07:00,San Diego,Santa Fe Depot,Flexible,3,Long Beach,Downtown Station,40
4380,2019-03-08,07:20,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,19
4381,2019-03-08,09:40,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,24
4382,2019-03-08,10:00,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,20
4383,2019-03-08,11:40,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,24
4384,2019-03-08,12:30,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,24
4385,2019-03-08,13:20,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,25
4386,2019-03-08,14:10,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,22
4387,2019-03-08,16:40,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,25
4388,2019-03-08,17:30,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,22
4389,2019-03-08,18:10,Sacramento,Sacramento Valley Station,Economy,1,San Francisco,Salesforce Transit Center,24
4390,2019-03-01,07:00,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,21
4391,2019-03-01,08:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,26
4392,2019-03-01,10:30,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,23
4393,2019-03-01,11:30,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,22
4394,2019-03-01,11:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,27
4395,2019-03-01,11:50,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,20
4396,2019-03-01,13:00,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,26
4397,2019-03-01,15:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,21
4398,2019-03-01,15:50,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,26
4399,2019-03-01,19:40,San Diego,Santa Fe Depot,Economy,1,Long Beach,Downtown Station,25
4400,2019-03-14,07:40,Anaheim,Anaheim Intermodal Center,Economy,1,Sacramento,Sacramento Valley Station,66
4401,2019-03-14,08:30,Anaheim,Anaheim Intermodal Center,Economy,1,Sacramento,Sacramento Valley Station,65
4402,2019-03-14,11:00,Anaheim,Anaheim Intermodal Center,Economy,1,Sacramento,Sacramento Valley Station,75
4403,2019-03-14,12:50,Anaheim,Anaheim Intermodal Center,Economy,1,Sacramento,Sacramento Valley Station,64
4404,2019-03-14,13:00,Anaheim,Anaheim Intermodal Center,Economy,1,Sacramento,Sacramento Valley Station,67
4405,2019-03-14,13:30,Anaheim,Anaheim Intermodal Center,Economy,1,Sacramento,Sacramento Valley Station,63
4406,2019-03-14,18:50,Anaheim,Anaheim Intermodal Center,Economy,1,Sacramento,Sacramento Valley Station,57
4407,2019-03-14,19:50,Anaheim,Anaheim Intermodal Center,Economy,1,Sacramento,Sacramento Valley Station,61
4408,2019-03-14,07:40,Anaheim,Anaheim Intermodal Center,Economy,4,Sacramento,Sacramento Valley Station,66
4409,2019-03-14,06:40,Sacramento,Sacramento Valley Station,Economy,2,Anaheim,Anaheim Intermodal Center,65
4410,2019-03-04,08:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,30
4411,2019-03-04,09:30,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,27
4412,2019-03-04,10:10,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,33
4413,2019-03-04,11:00,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,32
4414,2019-03-04,12:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,38
4415,2019-03-04,13:30,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,29
4416,2019-03-04,17:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,35
4417,2019-03-04,17:50,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,33
4418,2019-03-04,08:40,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,30
4419,2019-03-04,09:30,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,27
4420,2019-03-04,10:10,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,33
4421,2019-03-04,11:00,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,32
4422,2019-03-04,12:40,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,38
4423,2019-03-04,13:30,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,29
4424,2019-03-04,17:40,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,35
4425,2019-03-04,07:40,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,61
4426,2019-03-04,10:00,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,43
4427,2019-03-04,11:40,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,54
4428,2019-03-04,14:00,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,53
4429,2019-03-04,16:20,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,57
4430,2019-03-04,17:10,San Francisco,Salesforce Transit Center,Economy,4,San Diego,Santa Fe Depot,54
4431,2019-03-04,07:40,San Francisco,Salesforce Transit Center,Flexible,4,San Diego,Santa Fe Depot,81
4432,2019-03-04,10:00,San Francisco,Salesforce Transit Center,Flexible,4,San Diego,Santa Fe Depot,63
4433,2019-03-04,11:40,San Francisco,Salesforce Transit Center,Flexible,4,San Diego,Santa Fe Depot,74
4434,2019-03-04,14:00,San Francisco,Salesforce Transit Center,Flexible,4,San Diego,Santa Fe Depot,73
4435,2019-03-04,16:20,San Francisco,Salesforce Transit Center,Flexible,4,San Diego,Santa Fe Depot,77
4436,2019-03-04,17:10,San Francisco,Salesforce Transit Center,Flexible,4,San Diego,Santa Fe Depot,74
4437,2019-03-02,08:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,32
4438,2019-03-02,09:30,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,29
4439,2019-03-02,10:10,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,33
4440,2019-03-02,11:00,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,31
4441,2019-03-02,12:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,28
4442,2019-03-02,13:30,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,32
4443,2019-03-02,17:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,27
4444,2019-03-02,17:50,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,34
4445,2019-03-02,06:40,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,28
4446,2019-03-02,08:10,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,26
4447,2019-03-02,08:30,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,25
4448,2019-03-02,08:50,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,29
4449,2019-03-02,10:00,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,27
4450,2019-03-02,12:30,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,30
4451,2019-03-02,17:50,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,28
4452,2019-03-02,18:30,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,25
4453,2019-03-02,18:40,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,26
4454,2019-03-02,19:10,Seattle,King Street Station,Economy,4,Vancouver,Pacific Central Station,30
4455,2019-03-08,07:00,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,33
4456,2019-03-08,11:10,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,33
4457,2019-03-08,13:30,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,33
4458,2019-03-08,13:50,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,31
4459,2019-03-08,15:00,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,32
4460,2019-03-08,15:40,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,32
4461,2019-03-08,15:50,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,32
4462,2019-03-08,17:30,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,35
4463,2019-03-08,18:30,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,31
4464,2019-03-08,19:10,Anaheim,Anaheim Intermodal Center,Flexible,1,Los Angeles,Union Station,33
4465,2019-03-05,08:10,New York,Port Authority Station,Economy,1,Washington,Union Station,36
4466,2019-03-05,08:20,New York,Port Authority Station,Economy,1,Washington,Union Station,39
4467,2019-03-05,11:10,New York,Port Authority Station,Economy,1,Washington,Union Station,38
4468,2019-03-05,12:00,New York,Port Authority Station,Economy,1,Washington,Union Station,32
4469,2019-03-05,12:30,New York,Port Authority Station,Economy,1,Washington,Union Station,39
4470,2019-03-05,13:40,New York,Port Authority Station,Economy,1,Washington,Union Station,34
4471,2019-03-05,14:00,New York,Port Authority Station,Economy,1,Washington,Union Station,41
4472,2019-03-03,07:40,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,41
4473,2019-03-03,08:30,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,41
4474,2019-03-03,10:20,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,42
4475,2019-03-03,10:50,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,44
4476,2019-03-03,11:00,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,42
4477,2019-03-03,12:50,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,43
4478,2019-03-03,13:00,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,43
4479,2019-03-03,13:20,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,44
4480,2019-03-03,17:50,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,43
4481,2019-03-03,18:00,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,42
4482,2019-03-02,07:40,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,44
4483,2019-03-02,08:30,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,44
4484,2019-03-02,10:20,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,44
4485,2019-03-02,10:50,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,44
4486,2019-03-02,11:00,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,41
4487,2019-03-02,12:50,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,45
4488,2019-03-02,13:00,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,43
4489,2019-03-02,13:20,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,41
4490,2019-03-02,17:50,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,43
4491,2019-03-02,18:00,San Francisco,Salesforce Transit Center,Flexible,2,Sacramento,Sacramento Valley Station,41
4492,2019-03-06,08:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,26
4493,2019-03-06,09:30,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,32
4494,2019-03-06,10:10,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,30
4495,2019-03-06,11:00,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,28
4496,2019-03-06,12:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,30
4497,2019-03-06,13:30,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,31
4498,2019-03-06,17:40,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,32
4499,2019-03-06,17:50,Seattle,King Street Station,Economy,1,Portland,Portland Bus Station,29
4500,2019-03-06,08:40,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,26
4501,2019-03-06,09:30,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,32
4502,2019-03-06,10:10,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,30
4503,2019-03-06,11:00,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,28
4504,2019-03-06,12:40,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,30
4505,2019-03-06,13:30,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,31
4506,2019-03-06,17:40,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,32
4507,2019-03-06,17:50,Seattle,King Street Station,Economy,3,Portland,Portland Bus Station,29
4508,2019-03-03,06:40,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,14
4509,2019-03-03,07:40,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,12
4510,2019-03-03,10:40,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,11
4511,2019-03-03,11:30,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,13
4512,2019-03-03,12:50,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,12
4513,2019-03-03,13:40,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,13
4514,2019-03-03,13:50,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,11
4515,2019-03-03,15:20,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,10
4516,2019-03-03,16:00,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,11
4517,2019-03-03,16:30,Los Angeles,Union Station,Economy,1,Long Beach,Downtown Station,12
4518,2019-03-05,07:10,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,29
4519,2019-03-05,07:50,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,31
4520,2019-03-05,08:40,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,30
4521,2019-03-05,09:00,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,29
4522,2019-03-05,12:00,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,29
4523,2019-03-05,14:10,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,32
4524,2019-03-05,15:30,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,29
4525,2019-03-05,17:40,Philadelphia,Intercity Terminal,Economy,2,Washington,Union Station,26
4526,2019-03-03,07:40,San Francisco,Salesforce Transit Center,Economy extra,1,San Diego,Santa Fe Depot,70
4527,2019-03-03,10:00,San Francisco,Salesforce Transit Center,Economy extra,1,San Diego,Santa Fe Depot,55
4528,2019-03-03,11:40,San Francisco,Salesforce Transit Center,Economy extra,1,San Diego,Santa Fe Depot,59
4529,2019-03-03,14:00,San Francisco,Salesforce Transit Center,Economy extra,1,San Diego,Santa Fe Depot,61
4530,2019-03-03,16:20,San Francisco,Salesforce Transit Center,Economy extra,1,San Diego,Santa Fe Depot,65
4531,2019-03-03,17:10,San Francisco,Salesforce Transit Center,Economy extra,1,San Diego,Santa Fe Depot,74
4532,2019-03-04,08:30,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,25
4533,2019-03-04,09:50,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,22
4534,2019-03-04,10:10,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,21
4535,2019-03-04,10:20,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,21
4536,2019-03-04,11:50,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,18
4537,2019-03-04,14:00,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,20
4538,2019-03-04,16:10,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,24
4539,2019-03-04,17:30,New York,Port Authority Station,Economy,4,Philadelphia,Intercity Terminal,23
4540,2019-03-04,08:30,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,25
4541,2019-03-04,09:50,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,22
4542,2019-03-04,10:10,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,21
4543,2019-03-04,10:20,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,21
4544,2019-03-04,11:50,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,18
4545,2019-03-04,14:00,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,20
4546,2019-03-04,16:10,New York,Port Authority Station,Economy,3,Philadelphia,Intercity Terminal,24
4547,2019-03-01,06:00,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,22
4548,2019-03-01,07:30,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,23
4549,2019-03-01,09:20,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,22
4550,2019-03-01,09:40,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,22
4551,2019-03-01,14:20,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,22
4552,2019-03-01,14:50,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,24
4553,2019-03-01,17:50,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,23
4554,2019-03-01,19:10,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,25
4555,2019-03-01,19:40,San Diego,Santa Fe Depot,Economy,1,Anaheim,Anaheim Intermodal Center,22
4556,2019-03-02,06:10,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
4557,2019-03-02,08:40,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,12
4558,2019-03-02,09:10,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
4559,2019-03-02,11:20,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
4560,2019-03-02,12:10,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
4561,2019-03-02,13:30,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,14
4562,2019-03-02,13:50,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
4563,2019-03-02,16:10,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,13
4564,2019-03-02,17:00,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,12
4565,2019-03-02,17:20,Los Angeles,Union Station,Economy,1,Anaheim,Anaheim Intermodal Center,15
4566,2019-03-13,07:40,Philadelphia,Intercity Terminal,Economy,3,New York,Port Authority Station,23
4567,2019-03-13,08:00,Philadelphia,Intercity Terminal,Economy,3,New York,Port Authority Station,22
4568,2019-03-13,11:30,Philadelphia,Intercity Terminal,Economy,3,New York,Port Authority Station,22
4569,2019-03-13,14:10,Philadelphia,Intercity Terminal,Economy,3,New York,Port Authority Station,22
