,city,date,event_name,time,venue,venue_address,number_of_tickets,category,event_type
2367,San Francisco,2019-03-04,Giants Vs Phillies,19:00,Oracle Park,24 Willie Mays Plaza,4,,
2368,San Diego,2019-03-11,Pup,17:30,The Irenic,3090 Polk Avenue,1,,
2369,Los Angeles,2019-03-05,Sparks Vs Mystics,18:00,STAPLES Center,1111 South Figueroa Street,4,,
2370,New York,2019-03-06,Mets Vs Dodgers,19:00,Citi Field,123-01 Roosevelt Avenue,,,
2371,New York,2019-03-07,Mets Vs Dodgers,18:30,Citi Field,123-01 Roosevelt Avenue,,,
2372,New York,2019-03-09,Mets Vs Dodgers,19:30,Citi Field,123-01 Roosevelt Avenue,,,
2373,New York,2019-03-11,Mets Vs Dodgers,18:30,Citi Field,123-01 Roosevelt Avenue,,,
2374,New York,2019-03-06,Mets Vs Dodgers,19:00,Citi Field,123-01 Roosevelt Avenue,1,,
2375,New York,2019-03-03,Russian Circles,18:00,Warsaw,"261 Driggs Avenue, Brooklyn",,,
2376,New York,2019-03-06,Russian Circles,19:00,Warsaw,"261 Driggs Avenue, Brooklyn",,,
2377,New York,2019-03-07,Russian Circles,18:00,Warsaw,"261 Driggs Avenue, Brooklyn",,,
2378,New York,2019-03-09,Russian Circles,18:00,Warsaw,"261 Driggs Avenue, Brooklyn",,,
2379,New York,2019-03-12,Russian Circles,19:00,Warsaw,"261 Driggs Avenue, Brooklyn",,,
2380,New York,2019-03-03,Russian Circles,18:00,Warsaw,"261 Driggs Avenue, Brooklyn",2,,
2381,New York,2019-03-02,Kishi Bashi,19:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
2382,New York,2019-03-04,Kishi Bashi,18:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
2383,New York,2019-03-06,Kishi Bashi,19:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
2384,New York,2019-03-10,Kishi Bashi,17:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
2385,New York,2019-03-12,Kishi Bashi,17:30,Murmrr,"17 Eastern Parkway, Brooklyn",,,
2386,New York,2019-03-02,Kishi Bashi,19:30,Murmrr,"17 Eastern Parkway, Brooklyn",4,,
2387,Philadelphia,2019-03-04,Blueface,17:30,The Fillmore Philadelphia,29 East Allen Street,4,,
2388,San Francisco,2019-03-04,Electric Feels,17:30,August Hall,420 Mason Street,,,
2389,San Francisco,2019-03-08,Electric Feels,17:30,August Hall,420 Mason Street,,,
2390,San Francisco,2019-03-09,Electric Feels,17:00,August Hall,420 Mason Street,,,
2391,San Francisco,2019-03-13,Electric Feels,17:00,August Hall,420 Mason Street,,,
2392,San Francisco,2019-03-14,Electric Feels,18:30,August Hall,420 Mason Street,,,
2393,San Francisco,2019-03-04,Electric Feels,17:30,August Hall,420 Mason Street,1,,
2394,London,2019-03-13,Crystal Palace Vs Norwich,19:00,Selhurst Park Stadium,Holmesdale Road,,Soccer,Sports
2395,London,2019-03-06,India Vs Australia,18:00,The Oval,Kennington Oval,,Cricket,Sports
2396,Chicago,2019-03-04,Timmy Trumpet,19:00,Concord Music Hall,2047 North Milwaukee Avenue,,Jazz,Music
2397,Phoenix,2019-03-11,Diamondbacks Vs Rockies,17:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
2398,Los Angeles,2019-03-10,Rams Vs Cardinals,19:00,LA Memorial Coliseum,3911 Figueroa Street,,Football,Sports
2399,Los Angeles,2019-03-10,Usc Vs Oregon,17:00,LA Memorial Coliseum,3911 Figueroa Street,,Football,Sports
2400,Phoenix,2019-03-04,Diamondbacks Vs Brewers,17:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
2401,Phoenix,2019-03-04,Diamondbacks Vs Nationals,19:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
2402,Phoenix,2019-03-04,Diamondbacks Vs Orioles,19:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
2403,Phoenix,2019-03-04,Diamondbacks Vs Reds,17:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
2404,Los Angeles,2019-03-01,Gloryhammer,17:00,1720(tm),1720 East 16th Street,,Rock,Music
2405,Los Angeles,2019-03-01,Kishi Bashi,17:30,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,Electronica,Music
2406,Los Angeles,2019-03-01,Starset,17:00,Regent Theater DTLA,448 South Main Street,,Rock,Music
2407,Atlanta,2019-03-07,Yellow Jackets Vs Wolfpack,18:00,Bobby Dodd Stadium at Historic Grant Field,177 North Avenue Northwest,,Football,Sports
2408,Seattle,2019-03-02,Mariners Vs Blue Jays,18:30,T-Mobile Park,1250 1st Avenue South,,Baseball,Sports
2409,Seattle,2019-03-02,Mariners Vs Tigers,17:00,T-Mobile Park,1250 1st Avenue South,,Baseball,Sports
2410,Seattle,2019-03-02,Seattle Vs Atlanta,19:30,Alaska Airlines Arena,3870 Montlake Boulevard Northeast,,Basketball,Sports
2411,Seattle,2019-03-02,Sounders Vs Timbers,19:00,CenturyLink Field,800 Occidental Avenue South,,Soccer,Sports
2412,Toronto,2019-03-01,Blue Jays Vs Rangers,18:30,Rogers Centre,1 Blue Jays Way,,Baseball,Sports
2413,Toronto,2019-03-01,Blue Jays Vs Rays,19:30,Rogers Centre,1 Blue Jays Way,,Baseball,Sports
2414,Phoenix,2019-03-02,Arizona Vs La Dodgers,17:30,Chase Field,401 East Jefferson Street,2,,
2415,Los Angeles,2019-03-09,Lafc Vs Rapids,17:30,Banc of California Stadium,3939 South Figueroa Street,2,,
2416,Los Angeles,2019-03-09,Lafc Vs Atlanta United,18:00,Banc of California Stadium,3939 South Figueroa Street,1,,
2417,New York,2019-03-07,Low,18:30,Murmrr,"17 Eastern Parkway, Brooklyn",3,,
2418,Phoenix,2019-03-06,Greensky Bluegrass,18:30,The Van Buren,401 West Van Buren Street,4,,
2419,San Diego,2019-03-08,Aly And Aj,19:30,The Observatory North Park,2891 University Avenue,2,,
2420,Chicago,2019-03-12,Billy Currington,18:30,Gallagher Way,3635 North Clark Street,4,,
2421,Portland,2019-03-13,Timbers Vs Earthquakes,19:00,Providence Park,1844 Southwest Morrison Street,4,,
2422,Portland,2019-03-08,Friends,19:30,Newmark Theatre,1111 Southwest Broadway,1,,
2423,New York,2019-03-09,Mets Vs Diamondbacks,18:00,Citi Field,123-01 Roosevelt Avenue,4,,
2424,Los Angeles,2019-03-07,Trojans Vs Bulldogs,19:30,LA Memorial Coliseum,3911 Figueroa Street,3,,
2425,Phoenix,2019-03-04,Diamondbacks Vs Nationals,19:30,Chase Field,401 East Jefferson Street,2,,
2426,Portland,2019-03-12,Timbers Vs Rsl,19:30,Providence Park,1844 Southwest Morrison Street,4,,
2427,San Francisco,2019-03-01,Matt Corby,17:30,August Hall,420 Mason Street,1,,
2428,Chicago,2019-03-04,White Sox Vs Tigers,17:00,Guaranteed Rate Field,333 West 35th Street,4,,
2429,Philadelphia,2019-03-07,Conan Gray,18:00,The Fillmore Philadelphia,29 East Allen Street,3,,
2430,San Francisco,2019-03-11,Giants Vs Marlins,17:00,Oracle Park,24 Willie Mays Plaza,4,,
2431,San Francisco,2019-03-08,Electric Feels,17:30,August Hall,420 Mason Street,3,,
2432,San Francisco,2019-03-10,Giants Vs Nationals,18:30,Oracle Park,24 Willie Mays Plaza,1,,
2433,Philadelphia,2019-03-03,Lights,19:30,The Foundry,29 East Allen Street 2nd Floor,2,,
2434,Toronto,2019-03-02,Blue Jays Vs Royals,17:30,Rogers Centre,1 Blue Jays Way,2,,
2435,New York,2019-03-02,Crooked Colours,19:30,Rough Trade NYC,"64 North 9th Street, Brooklyn",4,,
2436,San Francisco,2019-03-06,Cher,19:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,1,,
2437,New York,2019-03-11,Nycfc Vs Red Bulls,19:00,Yankee Stadium,1 East 161 Street,1,,
2438,Chicago,2019-03-12,White Sox Vs Angels,18:00,Guaranteed Rate Field,333 West 35th Street,4,,
2439,London,2019-03-04,Imperial Daze,17:30,The Victoria Dalston,451 Queensbridge Road,4,,
2440,Phoenix,2019-03-10,The Drums,17:00,The Van Buren,401 West Van Buren Street,1,,
2441,San Francisco,2019-03-06,Giants Vs Phillies,18:00,Oracle Park,24 Willie Mays Plaza,2,,
2442,Los Angeles,2019-03-06,Trojans Vs Bulldogs,19:30,LA Memorial Coliseum,3911 Figueroa Street,2,,
2443,San Diego,2019-03-13,Fidlar,18:00,The Observatory North Park,2891 University Avenue,1,,
2444,Portland,2019-03-10,Damien Jurado,18:30,The Old Church Concert Hall,1422 Southwest 11th Avenue,1,,
2445,Toronto,2019-03-12,Toronto Fc Vs Impact,18:00,BMO Field,170 Princes' Boulevard,1,,
2446,Portland,2019-03-11,Timbers Vs Earthquakes,17:00,Providence Park,1844 Southwest Morrison Street,3,,
2447,Atlanta,2019-03-09,Yellow Jackets Vs Bulls,19:00,Bobby Dodd Stadium at Historic Grant Field,177 North Avenue Northwest,3,,
2448,New York,2019-03-13,Mets Vs Rockies,19:30,Citi Field,123-01 Roosevelt Avenue,3,,
2449,Philadelphia,2019-03-11,Nav With Killy,17:30,The Fillmore Philadelphia,29 East Allen Street,4,,
2450,Phoenix,2019-03-07,Greensky Bluegrass,19:00,The Van Buren,401 West Van Buren Street,,Blues,Music
2451,Phoenix,2019-03-07,The Drums,18:30,The Van Buren,401 West Van Buren Street,,Pop,Music
2452,Berkeley,2019-03-13,Golden Bears Vs Trojans,17:30,California Memorial Stadium,2227 Piedmont Avenue,,Football,Sports
2453,Chicago,2019-03-09,Sky Vs Fever,17:30,Wintrust Arena,200 East Cermak Road,,Basketball,Sports
2454,Chicago,2019-03-09,White Sox Vs Astros,18:00,Guaranteed Rate Field,333 West 35th Street,,Baseball,Sports
2455,Chicago,2019-03-09,White Sox Vs Tigers,18:30,Guaranteed Rate Field,333 West 35th Street,,Baseball,Sports
2456,Chicago,2019-03-09,White Sox Vs Yankees,19:30,Guaranteed Rate Field,333 West 35th Street,,Baseball,Sports
2457,Los Angeles,2019-03-09,Toe,17:30,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,Rock,Music
2458,Atlanta,2019-03-12,Emmylou Harris,17:30,Atlanta Symphony Orchestra,1280 Peachtree Street Northeast,,Country,Music
2459,Yountville,2019-03-13,Todd Rundgren,19:30,Napa Valley Performing Arts Center,100 California Drive,,Pop,Music
2460,Vancouver,2019-03-07,Billy Idol,18:00,PNE Amphitheatre,2901 East Hastings Street,,Rock,Music
2461,Vancouver,2019-03-07,Colin James,17:00,PNE Amphitheatre,2901 East Hastings Street,,Blues,Music
2462,Vancouver,2019-03-07,Smokey Robinson,19:00,PNE Amphitheatre,2901 East Hastings Street,,Blues,Music
2463,Vancouver,2019-03-07,Zz Top,19:00,PNE Amphitheatre,2901 East Hastings Street,,Blues,Music
2464,San Diego,2019-03-05,Through The Roots,19:30,The Observatory North Park,2891 University Avenue,,International,Music
2465,Seattle,2019-03-10,Mariners Vs White Sox,17:00,T-Mobile Park,1250 1st Avenue South,3,,
2466,Seattle,2019-03-05,Sounders Vs Timbers,17:00,CenturyLink Field,800 Occidental Avenue South,2,,
2467,New York,2019-03-06,Madonna Brooklyn,19:30,BAM Howard Gilman Opera House,"Peter Jay Sharp Building, 30 Lafayette Avenue, Brooklyn",2,,
2468,San Diego,2019-03-04,Vampire Weekend,19:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,2,,
2469,Vancouver,2019-03-09,Smokey Robinson,17:30,PNE Amphitheatre,2901 East Hastings Street,1,,
2470,Vancouver,2019-03-07,Billy Idol,18:00,PNE Amphitheatre,2901 East Hastings Street,4,,
2471,Toronto,2019-03-10,Toronto Fc Vs Rapids,17:00,BMO Field,170 Princes' Boulevard,3,,
2472,Phoenix,2019-03-08,The Chats,19:30,Valley Bar,130 North Central Avenue,4,,
2473,Vancouver,2019-03-04,Styx,17:00,PNE Amphitheatre,2901 East Hastings Street,3,,
2474,Philadelphia,2019-03-04,Northlane,19:30,The Foundry,29 East Allen Street 2nd Floor,4,,
2475,Chicago,2019-03-01,White Sox Vs Tigers,19:30,Guaranteed Rate Field,333 West 35th Street,4,,
2476,New York,2019-03-08,Outlaw Music Festival,19:30,Forest Hills Stadium,"1 Tennis Place, Forest Hills",1,,
2477,San Francisco,2019-03-11,Giants Vs Nationals,19:30,Oracle Park,24 Willie Mays Plaza,3,,
2478,Philadelphia,2019-03-06,Blueface,17:00,The Fillmore Philadelphia,29 East Allen Street,3,,
2479,Toronto,2019-03-07,Blue Jays Vs Indians,19:00,Rogers Centre,1 Blue Jays Way,2,,
2480,San Diego,2019-03-04,Aly And Aj,19:30,The Observatory North Park,2891 University Avenue,2,,
2481,San Francisco,2019-03-09,Electric Feels,17:00,August Hall,420 Mason Street,3,,
2482,New York,2019-03-11,Mets Vs Dodgers,18:30,Citi Field,123-01 Roosevelt Avenue,4,,
2483,Los Angeles,2019-03-02,Lights,19:30,The Teragram Ballroom,1234 West 7th Street,4,,
2484,Phoenix,2019-03-02,Diamondbacks Vs Brewers,18:30,Chase Field,401 East Jefferson Street,4,,
2485,Los Angeles,2019-03-11,Starset,18:00,Regent Theater DTLA,448 South Main Street,2,,
2486,Las Vegas,2019-03-04,Life Is Beautiful Festival,17:30,Downtown Las Vegas Events Center - DLVEC,200 South 3rd Street,2,,
2487,San Francisco,2019-03-02,Giants Vs Nationals,18:30,Oracle Park,24 Willie Mays Plaza,3,,
2488,Seattle,2019-03-01,Mariners Vs Blue Jays,17:30,T-Mobile Park,1250 1st Avenue South,1,,
2489,Toronto,2019-03-01,Toronto Fc Vs Crew,17:00,BMO Field,170 Princes' Boulevard,4,,
2490,Philadelphia,2019-03-08,Northlane,18:30,The Foundry,29 East Allen Street 2nd Floor,4,,
2491,Toronto,2019-03-13,Blue Jays Vs Rays,17:00,Rogers Centre,1 Blue Jays Way,1,,
2492,New York,2019-03-08,Harlem Gospel Choir,17:00,Sony Hall,235 West 46th Street,1,,
2493,Philadelphia,2019-03-11,Don Broco,18:30,The Foundry,29 East Allen Street 2nd Floor,4,,
2494,New York,2019-03-09,Mets Vs Dodgers,19:30,Citi Field,123-01 Roosevelt Avenue,3,,
2495,Anaheim,2019-03-01,La Angels Vs Houston,18:30,Angel Stadium of Anaheim,2000 East Gene Autry Way,1,,
2496,New York,2019-03-06,Kishi Bashi,19:30,Murmrr,"17 Eastern Parkway, Brooklyn",2,,
2497,Philadelphia,2019-03-03,Owls Vs Huskies,17:30,Lincoln Financial Field,1 Lincoln Financial Field Way,2,,
2498,New York,2019-03-10,Westside Gunn,18:30,Sony Hall,235 West 46th Street,3,,
2499,New York,2019-03-06,Mets Vs Cubs,19:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
2500,New York,2019-03-06,Mets Vs Dodgers,19:00,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
2501,New York,2019-03-06,Mets Vs Pirates,17:30,Citi Field,123-01 Roosevelt Avenue,,Baseball,Sports
2502,New York,2019-03-06,Nycfc Vs Sporting Kc,17:30,Yankee Stadium,1 East 161 Street,,Baseball,Sports
2503,New York,2019-03-06,Nycfc Vs Union,18:30,Yankee Stadium,1 East 161 Street,,Baseball,Sports
2504,Philadelphia,2019-03-04,Owls Vs Bison,18:00,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
2505,Philadelphia,2019-03-04,Owls Vs Knights,18:30,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
2506,Philadelphia,2019-03-04,Owls Vs Tigers,18:00,Lincoln Financial Field,1 Lincoln Financial Field Way,,Football,Sports
2507,Philadelphia,2019-03-04,Phillies Vs Cubs,18:30,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
2508,Philadelphia,2019-03-04,Phillies Vs Diamondbacks,19:30,Citizens Bank Park,1 Citizens Bank Way,,Baseball,Sports
2509,Atlanta,2019-03-13,Gorgasm,19:00,Kenny's Alley,50 Upper Alabama Street,,Rock,Music
2510,Atlanta,2019-03-13,The Cinematic Orchestra,18:00,The Loft,1374 West Peachtree Street Northwest,,Electronica,Music
2511,Atlanta,2019-03-07,Gorgasm,18:00,Kenny's Alley,50 Upper Alabama Street,,Rock,Music
2512,Atlanta,2019-03-03,Atlanta Summer Organ Festival,18:30,Peachtree Road United Methodist Church,3180 Peachtree Road Northeast,,Classical,Music
2513,San Francisco,2019-03-12,Celine Dion,17:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,,Pop,Music
2514,Los Angeles,2019-03-05,Girl In Red,18:30,The Teragram Ballroom,1234 West 7th Street,,Pop,Music
2515,Los Angeles,2019-03-05,Jordan Rakei,18:30,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,,Jazz,Music
2516,Atlanta,2019-03-13,United Vs Earthquakes,17:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Soccer,Sports
2517,Atlanta,2019-03-13,United Vs Revolution,19:30,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Soccer,Sports
2518,Atlanta,2019-03-13,United Vs United,17:00,Mercedes-Benz Stadium,1 AMB Drive Northwest,,Soccer,Sports
2519,Portland,2019-03-12,Erica Fernandez,17:00,Newmark Theatre,1111 Southwest Broadway,,Pop,Music
2520,Phoenix,2019-03-06,Arizona Vs La Dodgers,19:00,Chase Field,401 East Jefferson Street,,Baseball,Sports
2521,Phoenix,2019-03-06,Diamondbacks Vs Brewers,18:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
2522,Phoenix,2019-03-06,Diamondbacks Vs Rockies,19:30,Chase Field,401 East Jefferson Street,,Baseball,Sports
2523,San Francisco,2019-03-13,Celine Dion,19:30,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,,Pop,Music
2524,San Francisco,2019-03-13,Cher,17:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,,Pop,Music
2525,San Francisco,2019-03-12,Allan Rayman,17:30,August Hall,420 Mason Street,,Hip Hop,Music
2526,San Francisco,2019-03-12,Okkervil River,19:00,The Chapel,777 Valencia Street,,Country,Music
2527,Seattle,2019-03-10,Sounders Vs Red Bulls,19:30,CenturyLink Field,800 Occidental Avenue South,,Soccer,Sports
2528,San Francisco,2019-03-06,Carmina Burana,17:30,San Francisco Symphony,201 Van Ness Avenue,,Classical,Music
2529,San Francisco,2019-03-06,Celine Dion,19:30,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,,Pop,Music
2530,San Francisco,2019-03-06,Cher,19:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,,Pop,Music
2531,San Francisco,2019-03-06,The Drums,18:30,August Hall,420 Mason Street,,Pop,Music
2532,San Francisco,2019-03-12,Giants Vs Nationals,18:30,Oracle Park,24 Willie Mays Plaza,,Baseball,Sports
2533,Vancouver,2019-03-13,Styx,19:30,PNE Amphitheatre,2901 East Hastings Street,3,,
2534,Los Angeles,2019-03-04,Rams Vs Cardinals,18:00,LA Memorial Coliseum,3911 Figueroa Street,4,,
2535,San Francisco,2019-03-13,Cher,17:00,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,4,,
2536,Los Angeles,2019-03-05,Girl In Red,18:30,The Teragram Ballroom,1234 West 7th Street,1,,
2537,Seattle,2019-03-08,Huskies Vs Utes,18:00,Husky Stadium,3800 Montlake Boulevard Northeast,3,,
2538,Sacramento,2019-03-05,Aftershock Festival,19:00,Discovery Park,1600 Garden Highway,2,,
2539,Anaheim,2019-03-14,Angels Vs Orioles,19:30,Angel Stadium of Anaheim,2000 East Gene Autry Way,4,,
2540,San Francisco,2019-03-11,Giants Vs Rockies,19:00,Oracle Park,24 Willie Mays Plaza,1,,
2541,Sacramento,2019-03-07,Republic Vs Toros,17:00,Papa Murphy's Park,1600 Exposition Boulevard,1,,
2542,New York,2019-03-13,Vertical Horizon,17:00,Sony Hall,235 West 46th Street,1,,
2543,Los Angeles,2019-03-05,Kishi Bashi,17:00,Masonic Lodge at Hollywood Forever,5970 Santa Monica Boulevard,2,,
2544,Los Angeles,2019-03-13,Dodgers Vs Diamondbacks,17:30,Dodger Stadium,1000 Vin Scully Ave,1,,
2545,Los Angeles,2019-03-11,Murder City Devils,19:30,The Teragram Ballroom,1234 West 7th Street,3,,
2546,San Francisco,2019-03-14,Giants Vs Marlins,19:00,Oracle Park,24 Willie Mays Plaza,2,,
2547,Las Vegas,2019-03-03,Life Is Beautiful Festival,19:30,Downtown Las Vegas Events Center - DLVEC,200 South 3rd Street,2,,
2548,San Diego,2019-03-08,Pup,19:30,The Irenic,3090 Polk Avenue,4,,
2549,San Francisco,2019-03-14,Okkervil River,18:00,The Chapel,777 Valencia Street,4,,
2550,San Francisco,2019-03-13,Celine Dion,19:30,Chase Center Experience,500 Terry A Francois Boulevard Suite 73,4,,
2551,Los Angeles,2019-03-14,Guided By Voices,17:00,The Teragram Ballroom,1234 West 7th Street,3,,
2552,Seattle,2019-03-13,Seattle Vs La Angels,18:30,T-Mobile Park,1250 1st Avenue South,2,,
2553,Long Beach,2019-03-10,Long Beach Jazz Festival,17:00,Rainbow Lagoon Park,400 East Shoreline Drive,4,,
2554,Las Vegas,2019-03-14,Young The Giant,19:00,Downtown Las Vegas Events Center - DLVEC,200 South 3rd Street,1,,
2555,San Francisco,2019-03-11,Giants Vs Rockies,19:00,Oracle Park,24 Willie Mays Plaza,2,,
2556,San Diego,2019-03-04,Aly And Aj,19:30,The Observatory North Park,2891 University Avenue,4,,
2557,Anaheim,2019-03-11,Angels Vs Mariners,17:00,Angel Stadium of Anaheim,2000 East Gene Autry Way,4,,
2558,Las Vegas,2019-03-14,Life Is Beautiful Festival,18:00,Downtown Las Vegas Events Center - DLVEC,200 South 3rd Street,3,,
2559,San Francisco,2019-03-14,Giants Vs Marlins,19:00,Oracle Park,24 Willie Mays Plaza,1,,
2560,Sacramento,2019-03-07,Republic Vs Toros,17:00,Papa Murphy's Park,1600 Exposition Boulevard,3,,
2561,San Diego,2019-03-09,Prettymuch,18:30,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,2,,
2562,Los Angeles,2019-03-12,Lafc Vs Atlanta United,18:00,Banc of California Stadium,3939 South Figueroa Street,4,,
2563,Philadelphia,2019-03-12,Phillies Vs Padres,18:00,Citizens Bank Park,1 Citizens Bank Way,2,,
2564,Sacramento,2019-03-13,Aftershock Festival,17:30,Discovery Park,1600 Garden Highway,1,,
2565,Vancouver,2019-03-13,Last Dinosaurs,19:30,Imperial Vancouver,319 Main Street,1,,
2566,Los Angeles,2019-03-13,Lights,18:30,The Teragram Ballroom,1234 West 7th Street,3,,
2567,San Diego,2019-03-12,Psychedelic Furs,19:00,The Observatory North Park,2891 University Avenue,1,,
2568,Anaheim,2019-03-14,Angels Vs Astros,19:00,Angel Stadium of Anaheim,2000 East Gene Autry Way,2,,
2569,San Diego,2019-03-14,Vampire Weekend,17:00,Cal Coast Credit Union Amphitheater,5500 Campanile Drive,4,,
2570,Las Vegas,2019-03-14,Life Is Beautiful Festival,18:00,Downtown Las Vegas Events Center - DLVEC,200 South 3rd Street,4,,
2571,Philadelphia,2019-03-10,Blueface,19:30,The Fillmore Philadelphia,29 East Allen Street,1,,
2572,New York,2019-03-06,Buddy Guy,18:00,Sony Hall,235 West 46th Street,4,,
2573,Sacramento,2019-03-11,Republic Vs Toros,19:30,Papa Murphy's Park,1600 Exposition Boulevard,4,,
2574,New York,2019-03-10,Mets Vs Pirates,19:30,Citi Field,123-01 Roosevelt Avenue,4,,
2575,Seattle,2019-03-12,Seattle Vs Atlanta,17:30,Alaska Airlines Arena,3870 Montlake Boulevard Northeast,1,,
2576,Portland,2019-03-11,Timbers Vs Rsl,17:00,Providence Park,1844 Southwest Morrison Street,3,,
2577,Long Beach,2019-03-07,Long Beach Jazz Festival,17:00,Rainbow Lagoon Park,400 East Shoreline Drive,3,,
